loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,pmrapos,pmraneg,pmdecpos,pmdecneg,tranmidpos,tranmidneg,orbperpos,orbperneg,trandurhpos,trandurhneg,trandepos,trandepneg,radepos,radeneg,insolpos,insolneg,eqtpos,eqtneg,tmagpos,tmagneg,distpos,distneg,teffpos,teffneg,radpos,radneg
11,KP,12.641,0.044,-0.044,0,-16.011,0.041,-0.041,0,2458326.009,0.000132,-0.000132,0,1.4303699,0.0000008,-0.0000008,0,1.6165994,0.0192089,-0.0192089,0,18960.71229,184.79134,-184.79134,0,13.1874503,0.6576402,-0.6576402,0,1281.240825,0,0,0,1525.904809,0,0,0,12.4069,0.006,-0.006,0,375.31,4.411,-4.411,0,5600,0,0,0,0.890774,0.0438467,-0.0438467,0,12.685,12.597,-15.97,-16.052,2458326.009,2458326.009,1.4303707,1.4303691,1.6358083,1.5973905,19145.50363,18775.92095,13.8450905,12.5298101,1281.240825,1281.240825,1525.904809,1525.904809,12.4129,12.4009,379.721,370.899,5600,5600,0.9346207,0.8469273
12,FP,-5.746,0.176,-0.176,0,4.502,0.261,-0.261,0,2459228.878,0.000791,-0.000791,0,0.6808702,0.000039,-0.000039,0,2.4634563,0.0557065,-0.0557065,0,1507.800689,39.971123,-39.971123,0,5.9115908,1.5360428,-1.5360428,0,87140.69959,0,0,0,4382.026606,0,0,0,8.45086,0.006,-0.006,0,485.122,36.246,-36.246,0,9438,782,-782,0,1,0,0,0,-5.57,-5.922,4.763,4.241,2459228.879,2459228.877,0.6809092,0.6808312,2.5191628,2.4077498,1547.771812,1467.829566,7.4476336,4.375548,87140.69959,87140.69959,4382.026606,4382.026606,8.45686,8.44486,521.368,448.876,10220,8656,1,1
13,PC,145.102,0.046,-0.046,0,-134.901,0.052,-0.052,0,2459984.628,0.002619,-0.002619,0,2.4704981,0.0000073,-0.0000073,0,2.191,0.482,-0.482,0,250,18.1279,-18.1279,0,1.44656,0.107503,-0.107503,0,575.597,0,0,0,1364,0,0,0,8.2388,0.006,-0.006,0,52.62,0.0793,-0.0793,0,5413.7,132.8,-132.8,0,0.94,0.05,-0.05,0,145.148,145.056,-134.849,-134.953,2459984.63,2459984.625,2.4705054,2.4704908,2.673,1.709,268.1279,231.8721,1.554063,1.339057,575.597,575.597,1364,1364,8.2448,8.2328,52.6993,52.5407,5546.5,5280.9,0.99,0.89
14,APC,-2.99,0.202,-0.202,0,-0.029,0.106,-0.106,0,2459252.51,0.000369,-0.000369,0,0.884182,0.0000007,-0.0000007,0,1.621,0.035,-0.035,0,1890,311.366,-311.366,0,24.8132,5.41599,-5.41599,0,112144,0,0,0,5098,0,0,0,8.12718,0.006,-0.006,0,295.959,11.315,-11.315,0,8928,128.7,-128.7,0,2.72,0.13,-0.13,0,-2.788,-3.192,0.077,-0.135,2459252.51,2459252.509,0.8841827,0.8841813,1.656,1.586,2201.366,1578.634,30.22919,19.39721,112144,112144,5098,5098,8.13318,8.12118,307.274,284.644,9056.7,8799.3,2.85,2.59
15,FP,-3.973,0.063,-0.063,0,7.061,0.071,-0.071,0,2459232.248,0.000512,-0.000512,0,5.4255548,0.0002073,-0.0002073,0,3.9637474,0.0211401,-0.0211401,0,14939.63422,238.97354,-238.97354,0,0,0,0,0,273.5880696,0,0,0,1037.275305,0,0,0,7.6095,0.006,-0.006,0,510.295,9.32,-9.32,0,8868.7,809.8,-809.8,0,0,0,0,0,-3.91,-4.036,7.132,6.99,2459232.249,2459232.248,5.4257621,5.4253475,3.9848875,3.9426073,15178.60776,14700.66068,0,0,273.5880696,273.5880696,1037.275305,1037.275305,7.6155,7.6035,519.615,500.975,9678.5,8058.9,0,0
16,FP,-13.063,0.078,-0.078,0,9.737,0.141,-0.141,0,2459985.657,0.000309,-0.000309,0,1.4095184,0.0000023,-0.0000023,0,0.9484999,0.0413901,-0.0413901,0,2841.510326,51.88166,-51.88166,0,0,0,0,0,1650.422071,0,0,0,1625.618022,0,0,0,7.678,0.012,-0.012,0,224.672,2.8445,-2.8445,0,9307,938.9,-938.9,0,0,0,0,0,-12.985,-13.141,9.878,9.596,2459985.657,2459985.657,1.4095207,1.4095161,0.98989,0.9071098,2893.391986,2789.628666,0,0,1650.422071,1650.422071,1625.618022,1625.618022,7.69,7.666,227.5165,221.8275,10245.9,8368.1,0,0
17,FP,1.566,0.052,-0.052,0,-17.974,0.053,-0.053,0,2459963.61,0.004221,-0.004221,0,1.3730466,0.0000067,-0.0000067,0,2.5708515,0.1950537,-0.1950537,0,1301.506534,96.64637,-96.64637,0,42.1479417,46.48904,-46.48904,0,3160.632833,0,0,0,1912.331864,0,0,0,10.7069,0.008,-0.008,0,906.496,28.8415,-28.8415,0,4897,122,-122,0,6.7996101,0,0,0,1.618,1.514,-17.921,-18.027,2459963.614,2459963.606,1.3730533,1.3730399,2.7659052,2.3757978,1398.152904,1204.860164,88.6369817,-4.3410983,3160.632833,3160.632833,1912.331864,1912.331864,10.7149,10.6989,935.3375,877.6545,5019,4775,6.7996101,6.7996101
18,FP,-9.231,0.048,-0.048,0,11.614,0.052,-0.052,0,2459238.831,0.006715,-0.006715,0,12.6889415,0.0095088,-0.0095088,0,7.9201001,0.5393766,-0.5393766,0,3232.852789,235.25328,-235.25328,0,14.0608342,15.241591,-15.241591,0,425.1594177,0,0,0,1158.131037,0,0,0,10.6257,0.006,-0.006,0,368.646,3.784,-3.784,0,7601,135.8,-135.8,0,1.53641,0.0479799,-0.0479799,0,-9.183,-9.279,11.666,11.562,2459238.838,2459238.824,12.6984503,12.6794327,8.4594767,7.3807235,3468.106069,2997.599509,29.3024252,-1.1807568,425.1594177,425.1594177,1158.131037,1158.131037,10.6317,10.6197,372.43,364.862,7736.8,7465.2,1.5843899,1.4884301
19,FP,-11.278,0.045,-0.045,0,9.593,0.045,-0.045,0,2458518.965,0.00137,-0.00137,0,1.10422,0.00013,-0.00013,0,2.37,0.062,-0.062,0,14177.7,843.788,-843.788,0,21.0448,5.22012,-5.22012,0,39459.3,0,0,0,3926,0,0,0,10.6019,0.006,-0.006,0,406.997,4.7245,-4.7245,0,6995.2,157,-157,0,1.61,0.07,-0.07,0,-11.233,-11.323,9.638,9.548,2458518.967,2458518.964,1.10435,1.10409,2.432,2.308,15021.488,13333.912,26.26492,15.82468,39459.3,39459.3,3926,3926,10.6079,10.5959,411.7215,402.2725,7152.2,6838.2,1.68,1.54
20,FP,-8.018,0.049,-0.049,0,11.56,0.047,-0.047,0,2458492.781,0.00073,-0.00073,0,4.95912,0.00016,-0.00016,0,2.509,0.13,-0.13,0,7440,197.962,-197.962,0,22.9123,3.28055,-3.28055,0,673.55,0,0,0,1419,0,0,0,10.6254,0.006,-0.006,0,360.541,2.9645,-2.9645,0,5889,124.3,-124.3,0,2,0.09,-0.09,0,-7.969,-8.067,11.607,11.513,2458492.782,2458492.78,4.95928,4.95896,2.639,2.379,7637.962,7242.038,26.19285,19.63175,673.55,673.55,1419,1419,10.6314,10.6194,363.5055,357.5765,6013.3,5764.7,2.09,1.91
21,PC,-11.732,0.047,-0.047,0,2.586,0.061,-0.061,0,2459232.447,0.00012,-0.00012,0,5.2341008,0.0000012,-0.0000012,0,3.7078139,0.0125204,-0.0125204,0,20796.94163,50.80361,-50.80361,0,24.2931408,0.7497171,-0.7497171,0,1453.666385,0,0,0,1574.838185,0,0,0,10.6348,0.006,-0.006,0,399.544,4.1635,-4.1635,0,7645,134.4,-134.4,0,1.56203,0.0481257,-0.0481257,0,-11.685,-11.779,2.647,2.525,2459232.447,2459232.447,5.234102,5.2340996,3.7203343,3.6952935,20847.74524,20746.13802,25.0428579,23.5434237,1453.666385,1453.666385,1574.838185,1574.838185,10.6408,10.6288,403.7075,395.3805,7779.4,7510.6,1.6101557,1.5139043
22,KP,-15.641,0.037,-0.037,0,26.046,0.037,-0.037,0,2460187.917,0.000126,-0.000126,0,4.4119378,0.0000008,-0.0000008,0,3.65,0.011,-0.011,0,15062,69.1814,-69.1814,0,15.4706,0.691963,-0.691963,0,653.252,0,0,0,1408,0,0,0,9.7109,0.006,-0.006,0,175.631,0.588,-0.588,0,6280,0,0,0,1.21,0.05,-0.05,0,-15.604,-15.678,26.083,26.009,2460187.917,2460187.916,4.4119386,4.411937,3.661,3.639,15131.1814,14992.8186,16.162563,14.778637,653.252,653.252,1408,1408,9.7169,9.7049,176.219,175.043,6280,6280,1.26,1.16
23,FP,-5.814,0.051,-0.051,0,4.328,0.047,-0.047,0,2458521.291,0.00241,-0.00241,0,3.28892,0.00066,-0.00066,0,3.793,0.202,-0.202,0,10518.9,530.608,-530.608,0,0,0,0,0,29832.6,0,0,0,3661,0,0,0,10.7173,0.013,-0.013,0,906.827,23.8635,-23.8635,0,8734.2,283.6,-283.6,0,0,0,0,0,-5.763,-5.865,4.375,4.281,2458521.293,2458521.289,3.28958,3.28826,3.995,3.591,11049.508,9988.292,0,0,29832.6,29832.6,3661,3661,10.7303,10.7043,930.6905,882.9635,9017.8,8450.6,0,0
24,FP,-3.211,0.046,-0.046,0,-15.082,0.051,-0.051,0,2458492.904,0.00426,-0.00426,0,1.90879,0.00035,-0.00035,0,1.909,0.231,-0.231,0,618.482,1.43774,-1.43774,0,3.34688,0.217749,-0.217749,0,985.807,0,0,0,1561,0,0,0,10.5551,0.006,-0.006,0,235.974,1.579,-1.579,0,6022.6,133.5,-133.5,0,1.22,0.05,-0.05,0,-3.165,-3.257,-15.031,-15.133,2458492.909,2458492.9,1.90914,1.90844,2.14,1.678,619.91974,617.04426,3.564629,3.129131,985.807,985.807,1561,1561,10.5611,10.5491,237.553,234.395,6156.1,5889.1,1.27,1.17
25,FA,-15.787,0.09,-0.09,0,-11.849,0.077,-0.077,0,2458547.448,0.00834,-0.00834,0,3.09574,0.00677,-0.00677,0,4.475,1.196,-1.196,0,380,0,0,0,3.4262,0.778713,-0.778713,0,18087.9,0,0,0,3230,0,0,0,8.72924,0.007,-0.007,0,120.666,1.068,-1.068,0,6084,111,-111,0,1.41,0.05,-0.05,0,-15.697,-15.877,-11.772,-11.926,2458547.456,2458547.44,3.10251,3.08897,5.671,3.279,380,380,4.204913,2.647487,18087.9,18087.9,3230,3230,8.73624,8.72224,121.734,119.598,6195,5973,1.46,1.36
26,FP,-23.366,0.042,-0.042,0,22.652,0.04,-0.04,0,2459303.304,0.003015,-0.003015,0,1.3214483,0.0000231,-0.0000231,0,3.435,0.071,-0.071,0,2180,137.946,-137.946,0,21.8839,4.01475,-4.01475,0,35623.2,0,0,0,3827,0,0,0,9.697,0.006,-0.006,0,316.398,2.247,-2.247,0,5050.8,86.8,-86.8,0,2.99,0.15,-0.15,0,-23.324,-23.408,22.692,22.612,2459303.307,2459303.301,1.3214714,1.3214252,3.506,3.364,2317.946,2042.054,25.89865,17.86915,35623.2,35623.2,3827,3827,9.703,9.691,318.645,314.151,5137.6,4964,3.14,2.84
27,FP,1.128,0.044,-0.044,0,11.563,0.047,-0.047,0,2458339.723,0.00592,-0.00592,0,18.0157,0.00015,-0.00015,0,2.524,0.403,-0.403,0,610,1.66317,-1.66317,0,21.644,0,0,0,7.64364,0,0,0,463,0,0,0,10.0814,0.006,-0.006,0,692.266,12.113,-12.113,0,4709,122,-122,0,7.61,0,0,0,1.172,1.084,11.61,11.516,2458339.729,2458339.717,18.01585,18.01555,2.927,2.121,611.66317,608.33683,21.644,21.644,7.64364,7.64364,463,463,10.0874,10.0754,704.379,680.153,4831,4587,7.61,7.61
28,PC,-19.153,0.168,-0.168,0,11.046,0.178,-0.178,0,2458545.15,0.000092,-0.000092,0,9.6837921,0.0000009,-0.0000009,0,2.4006056,0.0086986,-0.0086986,0,4238.239901,15.838111,-15.838111,0,0,0,0,0,3176.310692,0,0,0,1914.698926,0,0,0,5.5324,0.006,-0.006,0,129.838,1.713,-1.713,0,8598.7,1245.7,-1245.7,0,0,0,0,0,-18.985,-19.321,11.224,10.868,2458545.15,2458545.15,9.683793,9.6837912,2.4093042,2.391907,4254.078012,4222.40179,0,0,3176.310692,3176.310692,1914.698926,1914.698926,5.5384,5.5264,131.551,128.125,9844.4,7353,0,0
29,FP,47.228,0.047,-0.047,0,-6.325,0.039,-0.039,0,2460720.808,0.00363,-0.00363,0,14.2628757,0.0000385,-0.0000385,0,6.9350494,0.466316,-0.466316,0,913.2067174,37.2772746,-37.2772746,0,2.4765813,0.1510812,-0.1510812,0,153.2069421,0,0,0,980.3628831,0,0,0,9.9138,0.006,-0.006,0,105.677,0.2575,-0.2575,0,5690,129,-129,0,0.853898,0.0413895,-0.0413895,0,47.275,47.181,-6.286,-6.364,2460720.811,2460720.804,14.2629142,14.2628372,7.4013654,6.4687334,950.483992,875.9294428,2.6276625,2.3255001,153.2069421,153.2069421,980.3628831,980.3628831,9.9198,9.9078,105.9345,105.4195,5819,5561,0.8952875,0.8125085
30,PC,-87.554,0.073,-0.073,0,12.992,0.057,-0.057,0,2460037.869,0.001406,-0.001406,0,3.2834565,0.0000046,-0.0000046,0,1.537,0.709,-0.709,0,1558,185.42,-185.42,0,2.87648,0.314177,-0.314177,0,161.092,0,0,0,992,0,0,0,10.2103,0.006,-0.006,0,56.3449,0.13245,-0.13245,0,4272,122.7,-122.7,0,0.68,0.06,-0.06,0,-87.481,-87.627,13.049,12.935,2460037.87,2460037.868,3.2834611,3.2834519,2.246,0.828,1743.42,1372.58,3.190657,2.562303,161.092,161.092,992,992,10.2163,10.2043,56.47735,56.21245,4394.7,4149.3,0.74,0.62
31,PC,-87.554,0.073,-0.073,0,12.992,0.057,-0.057,0,2460032.533,0.002913,-0.002913,0,11.02875,0.0000354,-0.0000354,0,2.715,0.404,-0.404,0,1694,104.432,-104.432,0,2.76586,0.268927,-0.268927,0,15.0463,0,0,0,548,0,0,0,10.2103,0.006,-0.006,0,56.3449,0.13245,-0.13245,0,4272,122.7,-122.7,0,0.68,0.06,-0.06,0,-87.481,-87.627,13.049,12.935,2460032.536,2460032.53,11.0287854,11.0287146,3.119,2.311,1798.432,1589.568,3.034787,2.496933,15.0463,15.0463,548,548,10.2163,10.2043,56.47735,56.21245,4394.7,4149.3,0.74,0.62
32,PC,-87.554,0.073,-0.073,0,12.992,0.057,-0.057,0,2460032.573,0.002567,-0.002567,0,5.0113292,0.000012,-0.000012,0,1.024,0.471,-0.471,0,1210,182.035,-182.035,0,2.52314,0.302798,-0.302798,0,17.1793,0,0,0,567,0,0,0,10.2103,0.006,-0.006,0,56.3449,0.13245,-0.13245,0,4272,122.7,-122.7,0,0.68,0.06,-0.06,0,-87.481,-87.627,13.049,12.935,2460032.576,2460032.57,5.0113412,5.0113172,1.495,0.553,1392.035,1027.965,2.825938,2.220342,17.1793,17.1793,567,567,10.2163,10.2043,56.47735,56.21245,4394.7,4149.3,0.74,0.62
33,FP,30.65,0.054,-0.054,0,-33.906,0.056,-0.056,0,2458544.481,0.00412,-0.00412,0,1.01606,0.00034,-0.00034,0,2.843,0.278,-0.278,0,240,0.375709,-0.375709,0,1.20704,0.0989898,-0.0989898,0,2784.04,0,0,0,2023,0,0,0,7.9059,0.006,-0.006,0,23.7748,0.02025,-0.02025,0,4634,120.9,-120.9,0,0.68,0.05,-0.05,0,30.704,30.596,-33.85,-33.962,2458544.485,2458544.477,1.0164,1.01572,3.121,2.565,240.375709,239.624291,1.3060298,1.1080502,2784.04,2784.04,2023,2023,7.9119,7.8999,23.79505,23.75455,4754.9,4513.1,0.73,0.63
34,FP,0,0,0,0,0,0,0,0,2458365.893,0.00096,-0.00096,0,36.22214,0.00046,-0.00046,0,5.107,0.188,-0.188,0,7170,228.173,-228.173,0,0,0,0,0,0,0,0,0,0,0,0,0,6.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458365.894,2458365.892,36.2226,36.22168,5.295,4.919,7398.173,6941.827,0,0,0,0,0,0,6.841,6.841,0,0,0,0,0,0
35,KP,10.426,0.07,-0.07,0,15.62,0.051,-0.051,0,2458327.253,0.000586,-0.000586,0,3.547854,0.000149,-0.000149,0,3.494333,0.049205,-0.049205,0,10424.3718,123.359314,-123.359314,0,14.581841,0.196435,-0.196435,0,1212.004376,0,0,0,1504.858953,0,0,0,11.5232,0.008,-0.008,0,411.211,7.752,-7.752,0,6351,0,0,0,1.4,0,0,0,10.496,10.356,15.671,15.569,2458327.253,2458327.252,3.548003,3.547705,3.543538,3.445128,10547.73111,10301.01249,14.778276,14.385406,1212.004376,1212.004376,1504.858953,1504.858953,11.5312,11.5152,418.963,403.459,6351,6351,1.4,1.4
36,FP,-26.184,2.184,-2.184,0,22.489,1.073,-1.073,0,2460054.784,0.000628,-0.000628,0,12.1246519,0.0000103,-0.0000103,0,4.612,0.667,-0.667,0,7279,6484.95,-6484.95,0,17.6729,2.59688,-2.59688,0,207.32,0,0,0,1057,0,0,0,9.5706,0.006,-0.006,0,78.41273,2.83992,-2.83992,0,4807.6,60,-60,0,1.07,0.03,-0.03,0,-24,-28.368,23.562,21.416,2460054.785,2460054.783,12.1246622,12.1246416,5.279,3.945,13763.95,794.05,20.26978,15.07602,207.32,207.32,1057,1057,9.5766,9.5646,81.25265,75.57281,4867.6,4747.6,1.1,1.04
37,FP,-23.901,0.042,-0.042,0,3.03,0.047,-0.047,0,2459304.838,0.002852,-0.002852,0,5.652623,0.0000254,-0.0000254,0,3.434,0.475,-0.475,0,1250,26.0133,-26.0133,0,8.94354,1.13988,-1.13988,0,2717.06,0,0,0,2011,0,0,0,9.7318,0.006,-0.006,0,270.771,1.6275,-1.6275,0,6415.4,103.2,-103.2,0,1.92,0.08,-0.08,0,-23.859,-23.943,3.077,2.983,2459304.841,2459304.835,5.6526484,5.6525976,3.909,2.959,1276.0133,1223.9867,10.08342,7.80366,2717.06,2717.06,2011,2011,9.7378,9.7258,272.3985,269.1435,6518.6,6312.2,2,1.84
38,PC,-15.15,0.072,-0.072,0,6.437,0.087,-0.087,0,2459283.829,0.000897,-0.000897,0,5.6643704,0.0000109,-0.0000109,0,3.8087395,0.0887935,-0.0887935,0,3491.823297,95.25267,-95.25267,0,14.7738943,0.7471176,-0.7471176,0,7657.662151,0,0,0,2385.853649,0,0,0,9.7611,0.006,-0.006,0,587.196,18.7865,-18.7865,0,10395,320.6,-320.6,0,2.3383701,0.109357,-0.109357,0,-15.078,-15.222,6.524,6.35,2459283.83,2459283.828,5.6643813,5.6643595,3.897533,3.719946,3587.075967,3396.570627,15.5210119,14.0267767,7657.662151,7657.662151,2385.853649,2385.853649,9.7671,9.7551,605.9825,568.4095,10715.6,10074.4,2.4477271,2.2290131
39,FP,8.9,3.1,-3.1,0,20.7,2.2,-2.2,0,2460195.101,0.002821,-0.002821,0,29.0160175,0.0000647,-0.0000647,0,5.345,0.314,-0.314,0,1389,36.0326,-36.0326,0,6.77406,0,0,0,33.2234,0,0,0,0,0,0,0,10.0163,0.006,-0.006,0,219.94,0,0,0,6113.1,0,0,0,2.01,0,0,0,12,5.8,22.9,18.5,2460195.103,2460195.098,29.0160822,29.0159528,5.659,5.031,1425.0326,1352.9674,6.77406,6.77406,33.2234,33.2234,0,0,10.0223,10.0103,219.94,219.94,6113.1,6113.1,2.01,2.01
40,FP,-4.837,0.063,-0.063,0,4.109,0.062,-0.062,0,2460768.617,0.002617,-0.002617,0,3.6404389,0.0000082,-0.0000082,0,2.5339234,0.5744699,-0.5744699,0,476.3077321,35.1115139,-35.1115139,0,3.7025342,0.1738907,-0.1738907,0,9941.226551,0,0,0,2783.098027,0,0,0,9.8174,0.006,-0.006,0,363.44,4.983,-4.983,0,9810,173.7,-173.7,0,1.60776,0.0427739,-0.0427739,0,-4.774,-4.9,4.171,4.047,2460768.62,2460768.615,3.6404471,3.6404307,3.1083933,1.9594535,511.419246,441.1962182,3.8764249,3.5286435,9941.226551,9941.226551,2783.098027,2783.098027,9.8234,9.8114,368.423,358.457,9983.7,9636.3,1.6505339,1.5649861
41,PC,-9.506,0.239,-0.239,0,16.897,0.207,-0.207,0,2459286.873,0.000437,-0.000437,0,6.0744477,0.0000059,-0.0000059,0,2.4954821,0.0518881,-0.0518881,0,5982.521241,93.93912,-93.93912,0,30.9493217,11.697444,-11.697444,0,1487.564434,0,0,0,1583.93989,0,0,0,10.1126,0.006,-0.006,0,347.556,13.63,-13.63,0,5964,128.4,-128.4,0,2.4303801,0.151568,-0.151568,0,-9.267,-9.745,17.104,16.69,2459286.873,2459286.872,6.0744536,6.0744418,2.5473702,2.443594,6076.460361,5888.582121,42.6467657,19.2518777,1487.564434,1487.564434,1583.93989,1583.93989,10.1186,10.1066,361.186,333.926,6092.4,5835.6,2.5819481,2.2788121
42,PC,10.992,0.037,-0.037,0,-57.748,0.049,-0.049,0,2460037.172,0.001095,-0.001095,0,3.7795212,0.000004,-0.000004,0,2.952,0.158,-0.158,0,2761,60.2474,-60.2474,0,5.98375,0.311897,-0.311897,0,466.528,0,0,0,1294,0,0,0,10.2855,0.006,-0.006,0,184.015,0.962,-0.962,0,5771,132.3,-132.3,0,1.18,0.06,-0.06,0,11.029,10.955,-57.699,-57.797,2460037.173,2460037.171,3.7795252,3.7795172,3.11,2.794,2821.2474,2700.7526,6.295647,5.671853,466.528,466.528,1294,1294,10.2915,10.2795,184.977,183.053,5903.3,5638.7,1.24,1.12
43,FP,-19.687,0.07,-0.07,0,10.953,0.068,-0.068,0,2459331.125,0.003174,-0.003174,0,1.2025238,0.0000067,-0.0000067,0,1.991,0.052,-0.052,0,390,107.57,-107.57,0,6.31106,1.99504,-1.99504,0,208477,0,0,0,5952,0,0,0,9.0211,0.006,-0.006,0,279.698,3.279,-3.279,0,9158,171.4,-171.4,0,1.74,0.05,-0.05,0,-19.617,-19.757,11.021,10.885,2459331.128,2459331.121,1.2025305,1.2025171,2.043,1.939,497.57,282.43,8.3061,4.31602,208477,208477,5952,5952,9.0271,9.0151,282.977,276.419,9329.4,8986.6,1.79,1.69
44,FP,-15.5,1.6,-1.6,0,7,1.5,-1.5,0,2459273.372,0.002025,-0.002025,0,3.2235985,0.0000138,-0.0000138,0,2.159,0.452,-0.452,0,680,1.13,-1.13,0,5.51341,0,0,0,2064.8,0,0,0,0,0,0,0,8.7157,0.006,-0.006,0,280.765,0,0,0,8904,239.9,-239.9,0,2.17,0,0,0,-13.9,-17.1,8.5,5.5,2459273.374,2459273.37,3.2236123,3.2235847,2.611,1.707,681.13,678.87,5.51341,5.51341,2064.8,2064.8,0,0,8.7217,8.7097,280.765,280.765,9143.9,8664.1,2.17,2.17
45,APC,-6.434,0.215,-0.215,0,4.098,0.246,-0.246,0,2460031.217,0.00071,-0.00071,0,4.420125,0.0000085,-0.0000085,0,3.956,1.259,-1.259,0,2466,196.3,-196.3,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5483,0.6,-0.6,0,2864.34,1012.54,-1012.54,0,0,0,0,0,0,0,0,0,-6.219,-6.649,4.344,3.852,2460031.217,2460031.216,4.4201335,4.4201165,5.215,2.697,2662.3,2269.7,0,0,0,0,0,0,9.1483,7.9483,3876.88,1851.8,0,0,0,0
46,KP,10.552,0.045,-0.045,0,-10.658,0.043,-0.043,0,2460150.609,0.000682,-0.000682,0,4.0872956,0.0000023,-0.0000023,0,5.586113,0.0508755,-0.0508755,0,3572.17125,35.689426,-35.689426,0,13.6237732,0.6518233,-0.6518233,0,2242.36054,0,0,0,1755.076738,0,0,0,9.8638,0.006,-0.006,0,316.678,2.9655,-2.9655,0,6036,0,0,0,2.2186699,0.102573,-0.102573,0,10.597,10.507,-10.615,-10.701,2460150.609,2460150.608,4.0872979,4.0872933,5.6369885,5.5352375,3607.860676,3536.481824,14.2755965,12.9719499,2242.36054,2242.36054,1755.076738,1755.076738,9.8698,9.8578,319.6435,313.7125,6036,6036,2.3212429,2.1160969
47,FP,-11.78,0.118,-0.118,0,6.725,0.097,-0.097,0,2458520.657,0.00497,-0.00497,0,2.55555,0.00045,-0.00045,0,1.566,0.375,-0.375,0,340,1.37224,-1.37224,0,11.5901,0,0,0,3520.68,0,0,0,2145,0,0,0,8.3854,0.007,-0.007,0,732.432,32.449,-32.449,0,10037,123,-123,0,6.04,0,0,0,-11.662,-11.898,6.822,6.628,2458520.662,2458520.652,2.556,2.5551,1.941,1.191,341.37224,338.62776,11.5901,11.5901,3520.68,3520.68,2145,2145,8.3924,8.3784,764.881,699.983,10160,9914,6.04,6.04
48,FP,-14.189,0.065,-0.065,0,14.261,0.058,-0.058,0,2459261.801,0.0004,-0.0004,0,8.30792,0.00037,-0.00037,0,3.228,0.089,-0.089,0,8350,160.238,-160.238,0,43.1068,4.42399,-4.42399,0,2276.25,0,0,0,1924,0,0,0,8.0981,0.006,-0.006,0,305.034,2.981,-2.981,0,9081,173.2,-173.2,0,3.05,0.09,-0.09,0,-14.124,-14.254,14.319,14.203,2459261.802,2459261.801,8.30829,8.30755,3.317,3.139,8510.238,8189.762,47.53079,38.68281,2276.25,2276.25,1924,1924,8.1041,8.0921,308.015,302.053,9254.2,8907.8,3.14,2.96
49,PC,-11.595,0.056,-0.056,0,3.139,0.057,-0.057,0,2459281.338,0.001287,-0.001287,0,0.758082,0.0000073,-0.0000073,0,1.8184632,0.1306038,-0.1306038,0,583.93181,58.10249,-58.10249,0,10.1273702,0.6658212,-0.6658212,0,216218.1005,0,0,0,5499.747633,0,0,0,9.718,0.006,-0.006,0,792.633,19.4965,-19.4965,0,9917,199.6,-199.6,0,3.5086601,0.120121,-0.120121,0,-11.539,-11.651,3.196,3.082,2459281.339,2459281.337,0.7580893,0.7580747,1.949067,1.6878594,642.0343,525.82932,10.7931914,9.461549,216218.1005,216218.1005,5499.747633,5499.747633,9.724,9.712,812.1295,773.1365,10116.6,9717.4,3.6287811,3.3885391
50,FP,-9.496,0.051,-0.051,0,14.659,0.045,-0.045,0,2459985.77,0.003745,-0.003745,0,1.4415577,0.0000074,-0.0000074,0,2.349,0.682,-0.682,0,507,54.9645,-54.9645,0,3.61078,0.26004,-0.26004,0,16861.8,0,0,0,3174,0,0,0,9.5719,0.006,-0.006,0,208.055,1.1015,-1.1015,0,6902,135.7,-135.7,0,1.52,0.06,-0.06,0,-9.445,-9.547,14.704,14.614,2459985.774,2459985.767,1.4415651,1.4415503,3.031,1.667,561.9645,452.0355,3.87082,3.35074,16861.8,16861.8,3174,3174,9.5779,9.5659,209.1565,206.9535,7037.7,6766.3,1.58,1.46
51,PC,-14.441,0.073,-0.073,0,6.214,0.069,-0.069,0,2460037.195,0.000793,-0.000793,0,1.0085089,0.0000009,-0.0000009,0,1.642,0.343,-0.343,0,3051,688.931,-688.931,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0031,0.006,-0.006,0,494.689,9.557,-9.557,0,5215.2,1166.8,-1166.8,0,0,0,0,0,-14.368,-14.514,6.283,6.145,2460037.195,2460037.194,1.0085098,1.008508,1.985,1.299,3739.931,2362.069,0,0,0,0,0,0,10.0091,9.9971,504.246,485.132,6382,4048.4,0,0
