default_flag;disposition;sy_pnum;pl_orbper;pl_orbpererr1;pl_orbpererr2;pl_orbperlim;pl_rade;pl_radeerr1;pl_radeerr2;pl_radelim;pl_radj;pl_radjerr1;pl_radjerr2;pl_radjlim;st_rad;st_raderr1;st_raderr2;st_radlim;sy_dist;sy_disterr1;sy_disterr2;sy_vmag;sy_vmagerr1;sy_vmagerr2;sy_kmag;sy_kmagerr1;sy_kmagerr2;sy_gaiamag;sy_gaiamagerr1;sy_gaiamagerr2;orbpos;orbneg;radepos;radjpos;radpos;radneg;distpos;vmagpos;vmagneg;kmagpos;kmagneg;gaiamagpos;gaiamagneg
1;CONFIRMED;2;8.050722;0.000075;-0.000038;0;1.31;0.144;-0.063;0;0.11687037;0.01284682;-0.00562048;0;0.83;0.087;-0.043;0;243.935;4.239;-4.099;12.365;0.069;-0.069;10.549;0.024;-0.024;12.0976;0.000305;-0.000305;8.050797;8.050684;1.247;0.11124989;0.917;0.787;239.836;12.434;12.296;10.573;10.525;12.097905;12.097295
0;CONFIRMED;2;8.0516;0.0012;-0.0011;0;1.62;0.16;-0.38;0;0.145;0.014;-0.034;0;0.904;0.037;-0.013;0;243.935;4.239;-4.099;12.365;0.069;-0.069;10.549;0.024;-0.024;12.0976;0.000305;-0.000305;8.0528;8.0505;1.24;0.111;0.941;0.891;239.836;12.434;12.296;10.573;10.525;12.097905;12.097295
0;CONFIRMED;2;8.0468;0.0024;-0.0025;0;1.18;0.13;-0.1;0;0.10527255;0.01159782;-0.0089214;0;0;0;0;0;243.935;4.239;-4.099;12.365;0.069;-0.069;10.549;0.024;-0.024;12.0976;0.000305;-0.000305;8.0492;8.0443;1.08;0.09635115;0;0;239.836;12.434;12.296;10.573;10.525;12.097905;12.097295
1;CANDIDATE;0;6.79143;0.00077;-0.0008;0;1.72;0.17;-0.43;0;0.153;0.015;-0.038;0;0.609;0.014;-0.017;0;271.148;3.279;-3.203;13.941;0.114;-0.114;11.415;0.021;-0.021;13.6622;0.000416;-0.000416;6.7922;6.79063;1.29;0.115;0.623;0.592;267.945;14.055;13.827;11.436;11.394;13.662616;13.661784
0;CANDIDATE;0;14.353438;0.001421;-0.001491;0;2.159584;0.40551504;-0.16969422;0;0.19;0.04;-0.02;0;0.82797;0.033467;-0.021484;0;222.996;2.363;-2.315;12.735;0.069;-0.069;10.641;0.023;-0.023;12.4526;0.001089;-0.001089;14.354859;14.351947;1.98988978;0.17;0.861437;0.806486;220.681;12.804;12.666;10.664;10.618;12.453689;12.451511
0;CANDIDATE;0;14.353347;0;0;0;2.19;0;0;0;0.19537871;0;0;0;0.79;0;0;0;222.996;2.363;-2.315;12.735;0.069;-0.069;10.641;0.023;-0.023;12.4526;0.001089;-0.001089;14.353347;14.353347;2.19;0.19537871;0.79;0.79;220.681;12.804;12.666;10.664;10.618;12.453689;12.451511
1;CANDIDATE;0;14.3533;0.0014;-0.0014;0;2.18;0.21;-0.5;0;0.194;0.019;-0.04;0;0.855;0.014;-0.03;0;222.996;2.363;-2.315;12.735;0.069;-0.069;10.641;0.023;-0.023;12.4526;0.001089;-0.001089;14.3547;14.3519;1.68;0.154;0.869;0.825;220.681;12.804;12.666;10.664;10.618;12.453689;12.451511
1;CANDIDATE;0;1.88282;0.00015;-0.00015;0;2.6;1.1;-2.5;0;0.23;0.098;-0.22;0;0.257;0.08;-0.144;0;0;0;0;0;0;0;14.009;0.089;-0.089;0;0;0;1.88297;1.88267;0.1;0.01;0.337;0.113;0;0;0;14.098;13.92;0;0
1;CANDIDATE;0;6.4756;0.0011;-0.0014;0;1.85;0.17;-0.34;0;0.165;0.015;-0.03;0;1.339;0.016;-0.018;0;559.223;19.921;-18.618;13.157;0.057;-0.057;11.421;0.026;-0.026;12.7848;0.000374;-0.000374;6.4767;6.4742;1.51;0.135;1.355;1.321;540.605;13.214;13.1;11.447;11.395;12.785174;12.784426
1;CANDIDATE;0;2.31803;0.00017;-0.00018;0;2.34;0.46;-0.74;0;0.209;0.041;-0.066;0;0.589;0.102;-0.045;0;265.008;4.6875;-4.6875;16.482;0.206;-0.206;12.52;0.026;-0.026;15.712;0.00089;-0.00089;2.3182;2.31785;1.6;0.143;0.691;0.544;260.3205;16.688;16.276;12.546;12.494;15.71289;15.71111
0;CANDIDATE;0;2.3181466;0;0;0;2.9;0;0;0;0.25872067;0;0;0;0.67;0;0;0;265.008;4.6875;-4.6875;16.482;0.206;-0.206;12.52;0.026;-0.026;15.712;0.00089;-0.00089;2.3181466;2.3181466;2.9;0.25872067;0.67;0.67;260.3205;16.688;16.276;12.546;12.494;15.71289;15.71111
1;FALSE POSITIVE;0;12.4292;0.0005;-0.0007;0;1.1126;0.045;-0.0456;0;0.09925969;0.00401464;-0.00406817;0;0.814;0.054;-0.051;0;279.752;4.15;-4.032;13.053;0.057;-0.057;11.057;0.026;-0.026;12.765;0.000577;-0.000577;12.4297;12.4285;1.067;0.09519152;0.868;0.763;275.72;13.11;12.996;11.083;11.031;12.765577;12.764423
1;CANDIDATE;0;6.37733;0.00047;-0.00046;0;0.76;0.25;-0.49;0;0.068;0.022;-0.044;0;0.262;0.082;-0.15;0;0;0;0;19.0393;0.0503;-0.0503;14.119;0.088;-0.088;18.6648;0.015237;-0.015237;6.3778;6.37687;0.27;0.024;0.344;0.112;0;19.0896;18.989;14.207;14.031;18.680037;18.649563
1;FALSE POSITIVE;0;19.44212;0.00052;-0.00052;0;22;12;-12;0;2;1.1;-1.1;0;0.35;0.13;-0.13;0;0;0;0;0;0;0;14.22;0.083;-0.083;19.1861;0.014033;-0.014033;19.44264;19.4416;10;0.9;0.48;0.22;0;0;0;14.303;14.137;19.200133;19.172067
0;FALSE POSITIVE;0;19.441899;0;0;0;4.15;0;0;0;0.3702382;0;0;0;0.11;0;0;0;0;0;0;0;0;0;14.22;0.083;-0.083;19.1861;0.014033;-0.014033;19.441899;19.441899;4.15;0.3702382;0.11;0.11;0;0;0;14.303;14.137;19.200133;19.172067
1;CANDIDATE;0;0.80032756;0;0;0;21.3;0;0;0;1.90025872;0;0;0;0.61;0;0;0;450.905;9.571;-9.187;15.933;0.217;-0.217;12.312;0.027;-0.027;15.2205;0.002221;-0.002221;0.80032756;0.80032756;21.3;1.90025872;0.61;0.61;441.718;16.15;15.716;12.339;12.285;15.222721;15.218279
1;CANDIDATE;0;8.3958;0.0028;-0.0026;0;3.95;0.46;-1.53;0;0.352;0.041;-0.136;0;1.996;0.044;-0.018;0;869.212;22.482;-21.394;13.346;0.103;-0.103;11.662;0.026;-0.026;13.2457;0.000319;-0.000319;8.3986;8.3932;2.42;0.216;2.04;1.978;847.818;13.449;13.243;11.688;11.636;13.246019;13.245381
0;CANDIDATE;0;12.25823207;0;0;0;0;0;0;0;0;0;0;0;0.758844;0.053733;-0.041784;0;243.756;1.967;-1.937;13.121;0.126;-0.126;11.011;0.024;-0.024;12.9477;0.000472;-0.000472;12.25823207;12.25823207;0;0;0.812577;0.71706;241.819;13.247;12.995;11.035;10.987;12.948172;12.947228
0;CANDIDATE;0;12.2631;0.0011;-0.0011;0;1.87;0.21;-0.21;0;0.167;0.019;-0.019;0;0.717;0.048;-0.048;0;243.756;1.967;-1.937;13.121;0.126;-0.126;11.011;0.024;-0.024;12.9477;0.000472;-0.000472;12.2642;12.262;1.66;0.148;0.765;0.669;241.819;13.247;12.995;11.035;10.987;12.948172;12.947228
1;CANDIDATE;0;12.26422;0.00072;-0.00074;0;2.22;0.32;-1.39;0;0.198;0.029;-0.124;0;0.7596;0.02;-0.0065;0;243.756;1.967;-1.937;13.121;0.126;-0.126;11.011;0.024;-0.024;12.9477;0.000472;-0.000472;12.26494;12.26348;0.83;0.074;0.7796;0.7531;241.819;13.247;12.995;11.035;10.987;12.948172;12.947228
0;CANDIDATE;0;12.263354;0;0;0;2.16;0;0;0;0.19270229;0;0;0;0.76;0;0;0;243.756;1.967;-1.937;13.121;0.126;-0.126;11.011;0.024;-0.024;12.9477;0.000472;-0.000472;12.263354;12.263354;2.16;0.19270229;0.76;0.76;241.819;13.247;12.995;11.035;10.987;12.948172;12.947228
1;CANDIDATE;0;10.3631;0.0031;-0.0042;0;1.64;0.25;-0.67;0;0.146;0.022;-0.06;0;0.613;0.041;-0.053;0;302.059;2.936;-2.881;14.898;0.149;-0.149;11.89;0.025;-0.025;14.4126;0.000402;-0.000402;10.3662;10.3589;0.97;0.086;0.654;0.56;299.178;15.047;14.749;11.915;11.865;14.413002;14.412198
0;CONFIRMED;3;4.50717;0.00042;-0.00041;0;1.44;0.2;-0.18;0;0.128;0.02;-0.016;0;0.823;0.1;-0.042;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;4.50759;4.50676;1.26;0.112;0.923;0.781;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
1;CONFIRMED;3;4.50756;0.00062;-0.0006;0;1.7;0.59;-0.31;0;0.15166384;0.05263627;-0.02765635;0;0;0;0;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;4.50818;4.50696;1.39;0.12400749;0;0;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
1;CONFIRMED;3;0.911724;0.000076;-0.000076;0;1.4;0.5;-0.5;0;0.12489985;0.04460709;-0.04460709;0;1.1;0.36;-0.36;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;0.9118;0.911648;0.9;0.08029276;1.46;0.74;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
0;CONFIRMED;3;0.9116567;0;0;0;1.35;0;0;0;0.12043893;0;0;0;0.94;0;0;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;0.9116567;0.9116567;1.35;0.12043893;0.94;0.94;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
0;CONFIRMED;3;0.911618;0.000073;-0.000077;0;1.16;0.17;-0.2;0;0.103;0.015;-0.02;0;0.823;0.1;-0.042;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;0.911691;0.911541;0.96;0.083;0.923;0.781;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
0;CONFIRMED;3;14.641541;0;0;0;2.94;0;0;0;0.26228923;0;0;0;0.94;0;0;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;14.641541;14.641541;2.94;0.26228923;0.94;0.94;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
0;CONFIRMED;3;14.637;0.0021;-0.0021;0;4;1.3;-1.3;0;0.36;0.12;-0.12;0;1.5;0.46;-0.46;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;14.6391;14.6349;2.7;0.24;1.96;1.04;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
0;CONFIRMED;3;14.6435;0.0011;-0.001;0;2.52;0.34;-0.38;0;0.225;0.03;-0.034;0;0.823;0.1;-0.042;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;14.6446;14.6425;2.14;0.191;0.923;0.781;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
1;CONFIRMED;3;14.647531;0.0000041;-0.0000041;0;2.6;0.9;-0.9;0;0.23195686;0.08029276;-0.08029276;0;1.1;0.36;-0.36;0;369.888;4.99;-4.86;13.096;0.08;-0.08;11.487;0.023;-0.023;12.9682;0.000384;-0.000384;14.6475351;14.6475269;1.7;0.1516641;1.46;0.74;365.028;13.176;13.016;11.51;11.464;12.968584;12.967816
1;CANDIDATE;0;9.38053;0.00076;-0.00077;0;2.89;0.17;-0.41;0;0.258;0.015;-0.037;0;1.412;0.04;-0.022;0;543.349;39.689;-34.71;12.282;0.092;-0.092;11.075;0.021;-0.021;12.1792;0.000324;-0.000324;9.38129;9.37976;2.48;0.221;1.452;1.39;508.639;12.374;12.19;11.096;11.054;12.179524;12.178876
0;CANDIDATE;0;9.3826;0.0018;-0.0018;0;2.39;0.28;-0.28;0;0.213;0.025;-0.025;0;1.38;0.13;-0.13;0;543.349;39.689;-34.71;12.282;0.092;-0.092;11.075;0.021;-0.021;12.1792;0.000324;-0.000324;9.3844;9.3808;2.11;0.188;1.51;1.25;508.639;12.374;12.19;11.096;11.054;12.179524;12.178876
0;CANDIDATE;0;9.3813402;0;0;0;2.86;0;0;0;0.25515211;0;0;0;1.39;0;0;0;543.349;39.689;-34.71;12.282;0.092;-0.092;11.075;0.021;-0.021;12.1792;0.000324;-0.000324;9.3813402;9.3813402;2.86;0.25515211;1.39;1.39;508.639;12.374;12.19;11.096;11.054;12.179524;12.178876
1;CANDIDATE;0;5.6505;0.00094;-0.00081;0;1.33;0.15;-0.3;0;0.119;0.013;-0.03;0;1.012;0.046;-0.067;0;271.395;4.342;-4.21;12.044;0.069;-0.069;10.409;0.023;-0.023;11.9096;0.000259;-0.000259;5.65144;5.64969;1.03;0.089;1.058;0.945;267.185;12.113;11.975;10.432;10.386;11.909859;11.909341
0;CANDIDATE;0;4.2304959;0;0;0;2.56;0;0;0;0.2283879;0;0;0;0.67;0;0;0;336.884;5.482;-5.312;16.096;0.126;-0.126;12.834;0.029;-0.029;15.6396;0.000783;-0.000783;4.2304959;4.2304959;2.56;0.2283879;0.67;0.67;331.572;16.222;15.97;12.863;12.805;15.640383;15.638817
1;CANDIDATE;0;4.23119;0.00043;-0.00042;0;2.17;0.3;-0.3;0;0.194;0.03;-0.03;0;0.516;0.065;-0.058;0;336.884;5.482;-5.312;16.096;0.126;-0.126;12.834;0.029;-0.029;15.6396;0.000783;-0.000783;4.23162;4.23077;1.87;0.164;0.581;0.458;331.572;16.222;15.97;12.863;12.805;15.640383;15.638817
1;CANDIDATE;0;9.9487;0.0013;-0.002;0;1.48;0.21;-0.23;0;0.132;0.019;-0.021;0;1.136;0.138;-0.041;0;322.525;5.365;-5.195;11.578;0.018;-0.018;10.512;0.021;-0.021;11.7026;0.000349;-0.000349;9.95;9.9467;1.25;0.111;1.274;1.095;317.33;11.596;11.56;10.533;10.491;11.702949;11.702251
1;CONFIRMED;1;2.87814;0.00023;-0.00026;0;1.01;0.24;-0.13;0;0.09010616;0.02141137;-0.01159782;0;0;0;0;0;161.365;1.793;-1.793;17.89;0.2;-0.2;12.538;0.026;-0.026;16.0689;0.00107;-0.00107;2.87837;2.87788;0.88;0.07850834;0;0;159.572;18.09;17.69;12.564;12.512;16.06997;16.06783
1;CANDIDATE;1;4.1107634;0;0;0;1.01;0;0;0;0.09010616;0;0;0;0.18;0;0;0;161.365;1.793;-1.793;17.89;0.2;-0.2;12.538;0.026;-0.026;16.0689;0.00107;-0.00107;4.1107634;4.1107634;1.01;0.09010616;0.18;0.18;159.572;18.09;17.69;12.564;12.512;16.06997;16.06783
0;CANDIDATE;0;1.131316;0.00003;-0.00003;0;4.6;1.3;-1.3;0;0.41;0.12;-0.12;0;1.32;0.36;-0.36;0;432.465;8.785;-8.448;13.179;0.126;-0.126;11.323;0.027;-0.027;13.009;0.00051;-0.00051;1.131346;1.131286;3.3;0.29;1.68;0.96;424.017;13.305;13.053;11.35;11.296;13.00951;13.00849
1;CANDIDATE;0;1.131305;0.000012;-0.000012;0;3.93;0.77;-2.23;0;0.351;0.069;-0.199;0;1.122;0.179;-0.027;0;432.465;8.785;-8.448;13.179;0.126;-0.126;11.323;0.027;-0.027;13.009;0.00051;-0.00051;1.131317;1.131293;1.7;0.152;1.301;1.095;424.017;13.305;13.053;11.35;11.296;13.00951;13.00849
0;CONFIRMED;2;5.29853;0.0008;-0.00094;0;3.32;0.62;-2.63;0;0.296;0.055;-0.235;0;0.668;0.07;-0.035;0;451.769;13.976;-13.176;16.59;1.133;-1.133;13.071;0.033;-0.033;15.9752;0.000969;-0.000969;5.29933;5.29759;0.69;0.061;0.738;0.633;438.593;17.723;15.457;13.104;13.038;15.976169;15.974231
0;CONFIRMED;2;5.29711;0.00074;-0.0007;0;1.62;0.17;-0.19;0;0.14452672;0.01516638;-0.01695066;0;0;0;0;0;451.769;13.976;-13.176;16.59;1.133;-1.133;13.071;0.033;-0.033;15.9752;0.000969;-0.000969;5.29785;5.29641;1.43;0.12757606;0;0;438.593;17.723;15.457;13.104;13.038;15.976169;15.974231
1;CONFIRMED;2;5.2986;0.0006;-0.0006;0;1.7;0.2;-0.2;0;0.1516641;0.01784284;-0.01784284;0;0.5;0.04;-0.04;0;451.769;13.976;-13.176;16.59;1.133;-1.133;13.071;0.033;-0.033;15.9752;0.000969;-0.000969;5.2992;5.298;1.5;0.13382126;0.54;0.46;438.593;17.723;15.457;13.104;13.038;15.976169;15.974231
0;CONFIRMED;2;0.35490972;0;0;0;1.45;0;0;0;0.12936034;0;0;0;0.57;0;0;0;451.769;13.976;-13.176;16.59;1.133;-1.133;13.071;0.033;-0.033;15.9752;0.000969;-0.000969;0.35490972;0.35490972;1.45;0.12936034;0.57;0.57;438.593;17.723;15.457;13.104;13.038;15.976169;15.974231
1;CONFIRMED;2;0.354884;0.000063;-0.000063;0;1.2;0.2;-0.1;0;0.10705701;0.01784284;-0.00892142;0;0.5;0.04;-0.04;0;451.769;13.976;-13.176;16.59;1.133;-1.133;13.071;0.033;-0.033;15.9752;0.000969;-0.000969;0.354947;0.354821;1.1;0.09813559;0.54;0.46;438.593;17.723;15.457;13.104;13.038;15.976169;15.974231
1;CANDIDATE;0;4.1029;0.0018;-0.0016;0;2.28;0.46;-0.48;0;0.203;0.041;-0.043;0;1.98;0.348;-0.089;0;569.822;22.058;-20.499;12.848;0.057;-0.057;10.804;0.019;-0.019;12.5539;0.000233;-0.000233;4.1047;4.1013;1.8;0.16;2.328;1.891;549.323;12.905;12.791;10.823;10.785;12.554133;12.553667
1;CANDIDATE;0;14.454495;0;0;0;2.21;0;0;0;0.19716299;0;0;0;0.7;0;0;0;158.768;0.856;-0.846;13.654;0.114;-0.114;10.717;0.025;-0.025;13.2422;0.000804;-0.000804;14.454495;14.454495;2.21;0.19716299;0.7;0.7;157.922;13.768;13.54;10.742;10.692;13.243004;13.241396
1;CANDIDATE;0;28.564994;0;0;0;2.25;0;0;0;0.20073156;0;0;0;0.68;0;0;0;0;0;0;13.645;0.028;-0.028;10.836;0.021;-0.021;0;0;0;28.564994;28.564994;2.25;0.20073156;0.68;0.68;0;13.673;13.617;10.857;10.815;0;0
0;CANDIDATE;0;5.876720941;0.001706246;-0.001706246;0;8.02139241;1.3228354;-1.3228354;0;0.71562193;0.11801567;-0.11801567;0;0.807445;0;0;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.878427188;5.875014695;6.69855701;0.59760626;0.807445;0.807445;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
0;CANDIDATE;0;5.8797;0.0018;-0.0015;0;0;0;0;0;0;0;0;0;0.807445;0;0;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.8815;5.8782;0;0;0.807445;0.807445;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
1;CANDIDATE;0;5.879829;0.000052;-0.000052;0;6.97;0.57;-0.6;0;0.622;0.051;-0.05;0;0.701;0.049;-0.044;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.879881;5.879777;6.37;0.572;0.75;0.657;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
0;CANDIDATE;0;5.87913354;0;0;0;0;0;0;0;0;0;0;0;0.807445;0;0;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.87913354;5.87913354;0;0;0.807445;0.807445;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
0;CANDIDATE;0;5.8796123;0;0;0;6.5;0;0;0;0.57989116;0;0;0;0.62;0;0;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.8796123;5.8796123;6.5;0.57989116;0.62;0.62;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
0;CANDIDATE;0;5.87975;0.00008;-0.00008;0;3.76;0.56;-0.56;0;0.335;0.05;-0.05;0;0.393;0.058;-0.058;0;282.602;4.397;-4.268;14.906;0.16;-0.16;11.579;0.021;-0.021;14.4072;0.001454;-0.001454;5.87983;5.87967;3.2;0.285;0.451;0.335;278.334;15.066;14.746;11.6;11.558;14.408654;14.405746
1;FALSE POSITIVE;0;25.2768;0.0026;-0.0026;0;25;17;-17;0;2.2;1.5;-1.5;0;0.52;0.066;-0.066;0;467.298;27.7;-27.7;17.2309;0.047;-0.047;13.598;0.044;-0.044;16.5857;0.001276;-0.001276;25.2794;25.2742;8;0.7;0.586;0.454;439.598;17.2779;17.1839;13.642;13.554;16.586976;16.584424
1;CANDIDATE;0;3.292013;0.000058;-0.000058;0;5.76;0.94;-0.75;0;0.514;0.084;-0.067;0;0.674;0.098;-0.018;0;322.97;8.6305;-8.6305;16.54;0.023;-0.023;12.604;0.026;-0.026;15.7105;0.000858;-0.000858;3.292071;3.291955;5.01;0.447;0.772;0.656;314.3395;16.563;16.517;12.63;12.578;15.711358;15.709642
0;CANDIDATE;0;3.291897;0.000076;-0.000076;0;3.39;0.46;-0.46;0;0.302;0.041;-0.041;0;0.395;0.048;-0.048;0;322.97;8.6305;-8.6305;16.54;0.023;-0.023;12.604;0.026;-0.026;15.7105;0.000858;-0.000858;3.291973;3.291821;2.93;0.261;0.443;0.347;314.3395;16.563;16.517;12.63;12.578;15.711358;15.709642
0;CANDIDATE;0;3.2920598;0;0;0;4.54;0;0;0;0.40503167;0;0;0;0.52;0;0;0;322.97;8.6305;-8.6305;16.54;0.023;-0.023;12.604;0.026;-0.026;15.7105;0.000858;-0.000858;3.2920598;3.2920598;4.54;0.40503167;0.52;0.52;314.3395;16.563;16.517;12.63;12.578;15.711358;15.709642
1;CANDIDATE;0;7.445026;0.000297;-0.000301;0;2.2805044;3.05014145;-0.26254428;0;0.2;0.27;-0.02;0;0.825169;0.029663;-0.019449;0;103.625;4.687;-4.3041;11.115;0.017;-0.017;9.075;0.024;-0.024;11.1235;0.002056;-0.002056;7.445323;7.444725;2.01796012;0.18;0.854832;0.80572;99.3209;11.132;11.098;9.099;9.051;11.125556;11.121444
0;CANDIDATE;0;7.4448754;0;0;0;2.11;0;0;0;0.18824159;0;0;0;0.78;0;0;0;103.625;4.687;-4.3041;11.115;0.017;-0.017;9.075;0.024;-0.024;11.1235;0.002056;-0.002056;7.4448754;7.4448754;2.11;0.18824159;0.78;0.78;99.3209;11.132;11.098;9.099;9.051;11.125556;11.121444
1;CANDIDATE;0;13.8543;0.0029;-0.0027;0;3.18;0.33;-0.51;0;0.284;0.029;-0.045;0;1.848;0.143;-0.058;0;379.338;6.875;-6.638;11.869;0.069;-0.069;10.045;0.023;-0.023;11.6575;0.000242;-0.000242;13.8572;13.8516;2.67;0.239;1.991;1.79;372.7;11.938;11.8;10.068;10.022;11.657742;11.657258
1;CANDIDATE;0;54.976021;0;0;0;39.1;0;0;0;3.48826836;0;0;0;1.41;0;0;0;585.961;16.105;-15.281;11.929;0.029;-0.029;10.739;0.023;-0.023;11.8519;0.000373;-0.000373;54.976021;54.976021;39.1;3.48826836;1.41;1.41;570.68;11.958;11.9;10.762;10.716;11.852273;11.851527
1;CANDIDATE;0;2.59824;0.00012;-0.00012;0;7.7;0.93;-3.39;0;0.69;0.083;-0.302;0;0.788;0.069;-0.079;0;730.696;50.258;-44.284;16.575;0.629;-0.629;13.572;0.043;-0.043;16.3572;0.002994;-0.002994;2.59836;2.59812;4.31;0.388;0.857;0.709;686.412;17.204;15.946;13.615;13.529;16.360194;16.354206
1;CANDIDATE;0;2.573088;0.000068;-0.000068;0;34;9;-9;0;3.03;0.8;-0.8;0;2.5;0.66;-0.66;0;48.3153;0;0;9.46;0.03;-0.03;7.267;0.029;-0.029;0;0;0;2.573156;2.57302;25;2.23;3.16;1.84;48.3153;9.49;9.43;7.296;7.238;0;0
0;CANDIDATE;0;2.5730187;0;0;0;17.2;0;0;0;1.53448122;0;0;0;0.69;0;0;0;48.3153;0;0;9.46;0.03;-0.03;7.267;0.029;-0.029;0;0;0;2.5730187;2.5730187;17.2;1.53448122;0.69;0.69;48.3153;9.49;9.43;7.296;7.238;0;0
1;CANDIDATE;3;37.827;0.0049;-0.0044;0;1.42;0.1;-0.19;0;0.127;0.009;-0.017;0;0.577;0.025;-0.04;0;206.608;1.273;-1.258;13.581;0.126;-0.126;11.042;0.021;-0.021;13.2207;0.000455;-0.000455;37.8319;37.8226;1.23;0.11;0.602;0.537;205.35;13.707;13.455;11.063;11.021;13.221155;13.220245
0;CANDIDATE;0;0.35840528;0;0;0;1.92;0;0;0;0.17129093;0;0;0;1.04;0;0;0;612.027;8.997;-8.744;13.676;0.103;-0.103;12.088;0.025;-0.025;13.454;0.000284;-0.000284;0.35840528;0.35840528;1.92;0.17129093;1.04;1.04;603.283;13.779;13.573;12.113;12.063;13.454284;13.453716
0;CANDIDATE;0;0.358378;0.00006;-0.00006;0;1.65;0.18;-0.18;0;0.147;0.016;-0.016;0;0.89;0.06;-0.06;0;612.027;8.997;-8.744;13.676;0.103;-0.103;12.088;0.025;-0.025;13.454;0.000284;-0.000284;0.358438;0.358318;1.47;0.131;0.95;0.83;603.283;13.779;13.573;12.113;12.063;13.454284;13.453716
1;CANDIDATE;0;0.3584061;0.0000087;-0.0000087;0;2.66;0.96;-2.87;0;0.237;0.086;-0.256;0;1.03;0.15;-0.11;0;612.027;8.997;-8.744;13.676;0.103;-0.103;12.088;0.025;-0.025;13.454;0.000284;-0.000284;0.3584148;0.3583974;-0.21;-0.019;1.18;0.92;603.283;13.779;13.573;12.113;12.063;13.454284;13.453716
1;CANDIDATE;0;0.80858305;0;0;0;0;0;0;0;0;0;0;0;2.31125;0;0;0;292.828;0;0;11.498;0.046;-0.046;9.966;0.019;-0.019;0;0;0;0.80858305;0.80858305;0;0;2.31125;2.31125;292.828;11.544;11.452;9.985;9.947;0;0
1;CANDIDATE;0;4.00932;0.00047;-0.00047;0;1.08;0.13;-0.2;0;0.0964;0.012;-0.02;0;0.68;0.062;-0.085;0;215.136;1.728;-1.701;13.286;0.092;-0.092;10.656;0.027;-0.027;13.1291;0.000895;-0.000895;4.00979;4.00885;0.88;0.0764;0.742;0.595;213.435;13.378;13.194;10.683;10.629;13.129995;13.128205
1;CANDIDATE;1;20.6714;0.0025;-0.0024;0;1.47;0.13;-0.25;0;0.131;0.012;-0.022;0;0.655;0.03;-0.018;0;168.652;1.258;-1.24;12.987;0.103;-0.103;10.53;0.019;-0.019;12.6573;0.000478;-0.000478;20.6739;20.669;1.22;0.109;0.685;0.637;167.412;13.09;12.884;10.549;10.511;12.657778;12.656822
1;CANDIDATE;0;0;0;0;0;7.72;0.74;-1.14;0;0.689;0.066;-0.102;0;1.763;0.084;-0.081;0;308.981;9.055;-8.562;10.513;0.008;-0.008;9.451;0.025;-0.025;10.3596;0.00066;-0.00066;0;0;6.58;0.587;1.847;1.682;300.419;10.521;10.505;9.476;9.426;10.36026;10.35894
1;CANDIDATE;0;0;0;0;0;31.1;6.7;-5.4;0;2.77;0.6;-0.48;0;1.763;0.084;-0.081;0;308.981;9.055;-8.562;10.513;0.008;-0.008;9.451;0.025;-0.025;10.3596;0.00066;-0.00066;0;0;25.7;2.29;1.847;1.682;300.419;10.521;10.505;9.476;9.426;10.36026;10.35894
