default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,orbpos,orbneg,radepos,radjpos,radpos,radneg,distpos,vmagpos,vmagneg,kmagpos,kmagneg,gaiamagpos,gaiamagneg
0,CONFIRMED,2,8.438,0,0,0,0,0,0,0,0,0,0,0,0.735345,0.030368,-0.056466,0,123.438,0.714,-0.706,11.974,0.069,-0.069,9.749,0.024,-0.024,11.8139,0.000886,-0.000886,8.438,8.438,0,0,0.765713,0.678879,122.732,12.043000000000001,11.905,9.773,9.725000000000001,11.814786,11.813014
0,CONFIRMED,2,8.43889971,6.152109e-05,-6.15E-05,0,3.01612551,0.46864223,-0.46864223,0,0.26908116,0.04180953,-0.04180953,0,0.735345,0.043417,-0.043417,0,123.438,0.714,-0.706,11.974,0.069,-0.069,9.749,0.024,-0.024,11.8139,0.000886,-0.000886,8.438961231,8.438838189,2.5474832800000002,0.22727163,0.7787620000000001,0.691928,122.732,12.043000000000001,11.905,9.773,9.725000000000001,11.814786,11.813014
0,CONFIRMED,2,8.438635,0.000334,-0.000334,0,2.5,0.3,-0.1,0,0.22,0.03,-0.01,0,0.75,0,0,0,123.438,0.714,-0.706,11.974,0.069,-0.069,9.749,0.024,-0.024,11.8139,0.000886,-0.000886,8.438969,8.438301,2.4,0.21,0.75,0.75,122.732,12.043000000000001,11.905,9.773,9.725000000000001,11.814786,11.813014
1,CONFIRMED,1,18.718269,0.003153,-0.003008,0,3.77,0.21,-0.21,0,0.33633687,0.01873495,-0.01873495,0,0.85,0.02,-0.02,0,488.152,7.654,-7.425,14.654,0.069,-0.069,12.26,0.022,-0.022,14.3792,0.00023,-0.00023,18.721422,18.715260999999998,3.56,0.31760192,0.87,0.83,480.727,14.723,14.584999999999999,12.282,12.238,14.379430000000001,14.37897
0,CONFIRMED,1,18.717631,0.00367,-0.003493,0,3.2,0.4,-0.2,0,0.29,0.04,-0.02,0,0.77,0,0,0,488.152,7.654,-7.425,14.654,0.069,-0.069,12.26,0.022,-0.022,14.3792,0.00023,-0.00023,18.721301,18.714138000000002,3,0.26999999999999996,0.77,0.77,480.727,14.723,14.584999999999999,12.282,12.238,14.379430000000001,14.37897
0,CONFIRMED,1,18.7132,0.0017,-0.0017,0,3.63,0.34,-0.38,0,0.324,0.03,-0.034,0,0.816,0.066,-0.039,0,488.152,7.654,-7.425,14.654,0.069,-0.069,12.26,0.022,-0.022,14.3792,0.00023,-0.00023,18.7149,18.7115,3.25,0.29000000000000004,0.8819999999999999,0.7769999999999999,480.727,14.723,14.584999999999999,12.282,12.238,14.379430000000001,14.37897
0,CONFIRMED,1,18.711,0,0,0,0,0,0,0,0,0,0,0,0.890703,0,0,0,488.152,7.654,-7.425,14.654,0.069,-0.069,12.26,0.022,-0.022,14.3792,0.00023,-0.00023,18.711,18.711,0,0,0.890703,0.890703,480.727,14.723,14.584999999999999,12.282,12.238,14.379430000000001,14.37897
0,CONFIRMED,1,6.326680037,3.581242e-05,-3.58E-05,0,2.29015537,2.260206,-2.260206,0,0.20431433,0.20164242,-0.20164242,0,0.975383,0.049706,-0.049706,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.326715849,6.326644224,0.029949369999999753,0.00267191,1.025089,0.925677,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.32677,0.00018,-0.00018,0,2.23,0.14,-0.06,0,0.19894762,0.01248998,-0.00535285,0,0.952,0.035,-0.035,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.32695,6.3265899999999995,2.17,0.19359477,0.987,0.9169999999999999,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
1,CONFIRMED,1,6.326768,1.5e-05,-1.20E-05,0,2.18575124,0.20176165,-0.12329879,0,0.195,0.018,-0.011,0,0.973,0.038,-0.035,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.326783000000001,6.3267560000000005,2.06245245,0.184,1.011,0.938,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.327,0,0,0,0,0,0,0,0,0,0,0,0.975383,0.047664,-0.051748,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.327,6.327,0,0,1.023047,0.923635,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.326796,0.000395,-0.000397,0,2.2,0.4,-0.2,0,0.2,0.04,-0.02,0,1.01,0,0,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.327191,6.326398999999999,2,0.18000000000000002,1.01,1.01,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.326674,0.000196,-0.000203,0,2.12171156,0.22783141,-0.1215071,0,0.19,0.02,-0.01,0,0.946965,0.05841,-0.032929,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.3268699999999995,6.326471,2.00020446,0.18,1.005375,0.914036,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.326763,0.000355,-0.000361,0,2.07,0.12,-0.12,0,0.18467303,0.01070568,-0.01070568,0,0.97,0.02,-0.02,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.327118,6.326402,1.9499999999999997,0.17396735,0.99,0.95,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.3297696,0,0,0,0,0,0,0,0,0,0,0,0.975383,0.047664,-0.051748,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.3297696,6.3297696,0,0,1.023047,0.923635,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,6.32669,0.00012,-0.00012,0,2.16,0.14,-0.27,0,0.193,0.012,-0.024,0,0.974,0.043,-0.024,0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,10.1214,0.000803,-0.000803,6.32681,6.32657,1.8900000000000001,0.169,1.017,0.95,112.432,10.372,10.356000000000002,8.710999999999999,8.663,10.122202999999999,10.120597
0,CONFIRMED,1,3.33253,0.00024,-0.00024,0,3.63,0.34,-0.7,0,0.324,0.03,-0.06,0,1.766,0.1,-0.027,0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,13.2538,0.000328,-0.000328,3.33277,3.3322900000000004,2.9299999999999997,0.264,1.866,1.739,770.688,13.538,13.354,11.727,11.675,13.254128,13.253472
0,CONFIRMED,1,3.335115,0.00073,-0.000884,0,1.6,0.7,-0.6,0,0.14,0.06,-0.05,0,0.9,0,0,0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,13.2538,0.000328,-0.000328,3.335845,3.334231,1,0.09,0.9,0.9,770.688,13.538,13.354,11.727,11.675,13.254128,13.253472
1,CONFIRMED,1,3.334966,0.000701,-0.000859,0,2.98,0.23,-0.23,0,0.26585779,0.02051923,-0.02051923,0,1.61,0.05,-0.05,0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,13.2538,0.000328,-0.000328,3.335667,3.334107,2.75,0.24533855999999998,1.6600000000000001,1.56,770.688,13.538,13.354,11.727,11.675,13.254128,13.253472
0,CONFIRMED,1,3.333,0,0,0,0,0,0,0,0,0,0,0,1.70729,0.10195,-0.077297,0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,13.2538,0.000328,-0.000328,3.333,3.333,0,0,1.80924,1.629993,770.688,13.538,13.354,11.727,11.675,13.254128,13.253472
1,CONFIRMED,1,7.122605,0.001647,-0.001601,0,1.21,0.14,-0.14,0,0.10794897,0.01248996,-0.01248996,0,0.86,0.01,-0.01,0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,11.5907,0.000243,-0.000243,7.124252,7.121004,1.0699999999999998,0.09545901,0.87,0.85,181.404,11.516,11.466,10.017999999999999,9.97,11.590943,11.590457
0,CONFIRMED,1,7.12471,0.00058,-0.00056,0,1.244,0.099,-0.243,0,0.111,0.0088,-0.0217,0,0.857,0.018,-0.011,0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,11.5907,0.000243,-0.000243,7.125290000000001,7.12415,1.001,0.0893,0.875,0.846,181.404,11.516,11.466,10.017999999999999,9.97,11.590943,11.590457
0,CONFIRMED,1,7.125,0,0,0,0,0,0,0,0,0,0,0,0.894218,0.032763,-0.049222,0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,11.5907,0.000243,-0.000243,7.125,7.125,0,0,0.9269809999999999,0.844996,181.404,11.516,11.466,10.017999999999999,9.97,11.590943,11.590457
0,CONFIRMED,1,7.122297,0.001782,-0.00168,0,1,0.1,-0.1,0,0.09,0.01,-0.01,0,0.76,0,0,0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,11.5907,0.000243,-0.000243,7.124079,7.120616999999999,0.9,0.08,0.76,0.76,181.404,11.516,11.466,10.017999999999999,9.97,11.590943,11.590457
0,CONFIRMED,1,2.260435,2.7e-05,-2.80E-05,0,2.3,0.28,-0.26,0,0.20519226,0.02497993,-0.02319565,0,0.279867,0.031264,-0.031182,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.2604620000000004,2.2604070000000003,2.04,0.18199660999999998,0.311131,0.248685,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
1,CONFIRMED,1,2.260455,4.1e-05,-4.10E-05,0,2.32,0.24,-0.24,0,0.20697654,0.02141137,-0.02141137,0,0.288,0.028,-0.028,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.260496,2.260414,2.08,0.18556517,0.316,0.25999999999999995,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
0,CONFIRMED,1,2.2604455,9e-07,-9.00E-07,0,2.56,0.27,-0.26,0,0.228,0.024,-0.023,0,0.288,0.028,-0.028,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.2604463999999997,2.2604446,2.3,0.20500000000000002,0.316,0.25999999999999995,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
0,CONFIRMED,1,2.2604439,0,0,0,1.6,0,0,0,0.14274244,0,0,0,0.18,0,0,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.2604439,2.2604439,1.6,0.14274244,0.18,0.18,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
0,CONFIRMED,1,2.260404,1.6e-05,-1.70E-05,0,1.52,0.34,-0.73,0,0.136,0.03,-0.065,0,0.184,0.04,-0.087,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.26042,2.2603869999999997,0.79,0.071,0.224,0.097,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
0,CONFIRMED,1,2.260438,1.5e-06,-1.50E-06,0,2.45,0.28,-0.28,0,0.21857436,0.02497993,-0.02497993,0,0.28,0.031,-0.031,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.2604395000000004,2.2604365,2.17,0.19359442999999998,0.31100000000000005,0.24900000000000003,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
0,CONFIRMED,1,2.260265487,0.000432415,-0.000432415,0,2.72623736,1.4096905,-1.4096905,0,0.24321903,0.12576438,-0.12576438,0,0.341024,0.01036,-0.01036,0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,14.6799,0.000763,-0.000763,2.260697902,2.2598330722599997,1.3165468599999999,0.11745465,0.351384,0.330664,62.678799999999995,17.659,15.393,10.769,10.723,14.680663,14.679137
1,CONFIRMED,1,19.89526,0.00028,-0.00028,0,7.5,0.44,-0.44,0,0.66910634,0.03925424,-0.03925424,0,1.28,0.07,-0.07,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.89554,19.89498,7.06,0.6298521,1.35,1.21,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,19.895202,0.000774,-0.000753,0,7.67,0.26,-0.26,0,0.68427157,0.02319565,-0.02319565,0,1.28,0.03,-0.03,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.895976,19.894449,7.41,0.66107592,1.31,1.25,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,19.894641,0.002717,-0.002898,0,5.55493874,0.44763713,-0.33017774,0,0.5,0.04,-0.03,0,1.06414,0.069371,-0.046771,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.897358,19.891743,5.224761,0.47,1.1335110000000002,1.0173690000000002,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,19.895,0.00035,-0.00035,0,7.46,0.11,-0.05,0,0.66553777,0.00981356,-0.00446071,0,1.279,0.052,-0.052,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.89535,19.89465,7.41,0.66107706,1.331,1.2269999999999999,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,19.895268,0.000676,-0.000686,0,8.5,1.2,-1,0,0.76,0.11,-0.09,0,1.45,0,0,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.895944,19.894582,7.5,0.67,1.45,1.45,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,19.89531,0.00028,-0.00027,0,8.01,0.39,-0.37,0,0.715,0.035,-0.033,0,1.367,0.065,-0.046,0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193,19.89559,19.895039999999998,7.64,0.6819999999999999,1.432,1.321,384.31399999999996,12.604,12.443999999999999,10.784,10.746,12.360593,12.360207
0,CONFIRMED,1,8.687708,0.000147,-0.000146,0,8.1,1.1,-1.1,0,0.72,0.1,-0.1,0,0.75,0,0,0,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,14.7677,0.000524,-0.000524,8.687855,8.687562,7,0.62,0.75,0.75,450.415,15.14,14.956,12.552,12.494,14.768224,14.767176
0,CONFIRMED,1,8.687812,6.3e-05,-6.20E-05,0,7.36,0.42,-0.83,0,0.657,0.037,-0.074,0,0.664,0.036,-0.071,0,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,14.7677,0.000524,-0.000524,8.687875,8.68775,6.53,0.5830000000000001,0.7000000000000001,0.5930000000000001,450.415,15.14,14.956,12.552,12.494,14.768224,14.767176
1,CONFIRMED,1,8.687721,0.000151,-0.00015,0,8.18,0.21,-0.21,0,0.72977072,0.01873495,-0.01873495,0,0.76,0.01,-0.01,0,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,14.7677,0.000524,-0.000524,8.687872,8.687571,7.97,0.71103577,0.77,0.75,450.415,15.14,14.956,12.552,12.494,14.768224,14.767176
0,CONFIRMED,2,4.169746,0.000325,-0.000325,0,2.7,0.4,-0.2,0,0.24,0.04,-0.02,0,0.93,0,0,0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,4.170071,4.169421,2.5,0.22,0.93,0.93,488.626,14.324000000000002,14.096,12.023000000000001,11.981,13.818578,13.818022000000001
0,CONFIRMED,2,4.169836,0.000279,-0.0003,0,2.82,0.14,-0.14,0,0.25158355,0.01248996,-0.01248996,0,0.94,0.02,-0.02,0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,4.170115,4.169536,2.6799999999999997,0.23909359,0.96,0.9199999999999999,488.626,14.324000000000002,14.096,12.023000000000001,11.981,13.818578,13.818022000000001
0,CONFIRMED,2,4.17032,0.00017,-0.00018,0,3.19,0.23,-0.45,0,0.285,0.021,-0.04,0,1.013,0.045,-0.045,0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,4.17049,4.17014,2.7399999999999998,0.24499999999999997,1.0579999999999998,0.9679999999999999,488.626,14.324000000000002,14.096,12.023000000000001,11.981,13.818578,13.818022000000001
1,CONFIRMED,2,4.169783,8.9e-05,-8.90E-05,0,2.5,0.2,-0.1,0,0.22303545,0.01784284,-0.00892142,0,1,0.04,-0.04,0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,4.169872,4.169694,2.4,0.21411403,1.04,0.96,488.626,14.324000000000002,14.096,12.023000000000001,11.981,13.818578,13.818022000000001
0,CONFIRMED,1,1.921111,3.8e-05,-3.90E-05,0,3.23,0.22,-0.62,0,0.288,0.02,-0.055,0,0.709,0.025,-0.078,0,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,14.1316,0.000312,-0.000312,1.921149,1.9210720000000001,2.61,0.23299999999999998,0.734,0.631,398.00800000000004,14.456000000000001,14.272,12.006,11.96,14.131912,14.131288000000001
1,CONFIRMED,1,1.921036,5.1e-05,-5.30E-05,0,3.52,0.16,-0.16,0,0.31403337,0.01427424,-0.01427424,0,0.82,0.01,-0.01,0,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,14.1316,0.000312,-0.000312,1.921087,1.9209829999999999,3.36,0.29975913,0.83,0.8099999999999999,398.00800000000004,14.456000000000001,14.272,12.006,11.96,14.131912,14.131288000000001
0,CONFIRMED,1,1.921076,4.9e-05,-5.00E-05,0,3.8,0.5,-0.2,0,0.34,0.04,-0.02,0,0.86,0,0,0,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,14.1316,0.000312,-0.000312,1.921125,1.921026,3.5999999999999996,0.32,0.86,0.86,398.00800000000004,14.456000000000001,14.272,12.006,11.96,14.131912,14.131288000000001
1,CONFIRMED,1,4.795069,8.6e-05,-8.60E-05,0,2.78,0.14,-0.12,0,0.24801499,0.01248996,-0.01070568,0,0.607,0.022,-0.022,0,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,12.8598,0.0011,-0.0011,4.795154999999999,4.794983,2.6599999999999997,0.23730931,0.629,0.585,106.775,13.471,13.059000000000001,10.076,10.04,12.860899999999999,12.8587
0,CONFIRMED,1,4.7948599,5e-06,-5.00E-06,0,0,0,0,0,0,0,0,0,0.607,0.022,-0.022,0,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,12.8598,0.0011,-0.0011,4.794864899999999,4.7948549,0,0,0.629,0.585,106.775,13.471,13.059000000000001,10.076,10.04,12.860899999999999,12.8587
0,CONFIRMED,1,4.7948642,6.3e-06,-6.30E-06,0,3.3985,0.328165,-0.328165,0,0.30319438,0.02927697,-0.02927697,0,0.65,0.06,-0.06,0,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,12.8598,0.0011,-0.0011,4.7948705,4.7948579,3.070335,0.27391741,0.71,0.5900000000000001,106.775,13.471,13.059000000000001,10.076,10.04,12.860899999999999,12.8587
1,CONFIRMED,4,3.471745,4.4e-05,-4.60E-05,0,2.59,0.06,-0.06,0,0.23106432,0.00535284,-0.00535284,0,0.787,0.016,-0.016,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,3.471789,3.4716989999999996,2.53,0.22571148,0.803,0.771,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
0,CONFIRMED,4,3.4715644,5.9e-06,-5.90E-06,0,2.65245,0.193246,-0.193246,0,0.23663615,0.01724028,-0.01724028,0,0.77,0.05,-0.05,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,3.4715703,3.4715585,2.459204,0.21939587,0.8200000000000001,0.72,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
0,CONFIRMED,4,7.1385672,7.3e-06,-7.30E-06,0,3.60516,0.245269,-0.245269,0,0.32163139,0.02188147,-0.02188147,0,0.77,0.05,-0.05,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,7.1385745,7.1385599,3.359891,0.29974992,0.8200000000000001,0.72,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
1,CONFIRMED,4,7.138048,7.2e-05,-6.30E-05,0,3.53,0.08,-0.08,0,0.31492551,0.00713712,-0.00713712,0,0.787,0.016,-0.016,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,7.138120000000001,7.1379850000000005,3.4499999999999997,0.30778839,0.803,0.771,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
1,CONFIRMED,4,10.45582,0.00025,-0.00023,0,2.48,0.06,-0.06,0,0.22125078,0.00535284,-0.00535284,0,0.787,0.016,-0.016,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,10.456069999999999,10.455589999999999,2.42,0.21589794,0.803,0.771,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
1,CONFIRMED,4,14.76289,0.00065,-0.00061,0,1.95,0.05,-0.05,0,0.17396735,0.0044607,-0.0044607,0,0.787,0.016,-0.016,0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,14.76354,14.76228,1.9,0.16950664999999998,0.803,0.771,153.817,12.189,11.960999999999999,9.993,9.949,11.804295,11.803705
1,CONFIRMED,1,27.359,0.005,-0.005,0,2.1,0.2,-0.2,0,0.18734945,0.0178428,-0.0178428,0,0.62,0.02,-0.02,0,76.1486,0.2364,-0.235,12.881,0.13,-0.13,9.317,0.02,-0.02,12.1652,0.000244,-0.000244,27.364,27.354000000000003,1.9000000000000001,0.16950665,0.64,0.6,75.9136,13.011000000000001,12.751,9.337,9.297,12.165444,12.164956
1,CONFIRMED,1,14.893291,2.5e-05,-2.50E-05,0,9.494023,0.145717,-0.145717,0,0.847,0.013,-0.013,0,1.07,0.01,-0.01,0,158.335,1.297,-1.277,11.41,0.018,-0.018,9.188,0.021,-0.021,11.067,0.000758,-0.000758,14.893316,14.893265999999999,9.348306000000001,0.834,1.08,1.06,157.05800000000002,11.428,11.392,9.209000000000001,9.167,11.067758,11.066242
0,CONFIRMED,1,14.89329,3e-05,-3.00E-05,0,9.33708092,0.14571675,-0.14571675,0,0.833,0.013,-0.013,0,1.07,0.01,-0.01,0,158.335,1.297,-1.277,11.41,0.018,-0.018,9.188,0.021,-0.021,11.067,0.000758,-0.000758,14.893320000000001,14.89326,9.19136417,0.82,1.08,1.06,157.05800000000002,11.428,11.392,9.209000000000001,9.167,11.067758,11.066242
0,CONFIRMED,1,31.3888,0.001,-0.0011,0,1.25,0.31,-0.43,0,0.112,0.028,-0.038,0,0.312,0.076,-0.1,0,65.6138,0.8821,-0.8594,0,0,0,0,0,0,14.5451,0.001737,-0.001737,31.3898,31.3877,0.8200000000000001,0.074,0.388,0.212,64.7544,0,0,0,0,14.546837,14.543363
1,CONFIRMED,1,31.393463,6.7e-05,-6.90E-05,0,1.9,0.3,-0.3,0,0.16950665,0.02676421,-0.02676421,0,0.32,0.03,-0.03,0,65.6138,0.8821,-0.8594,0,0,0,0,0,0,14.5451,0.001737,-0.001737,31.393530000000002,31.393394,1.5999999999999999,0.14274244,0.35,0.29000000000000004,64.7544,0,0,0,0,14.546837,14.543363
0,CONFIRMED,1,13.15628,0.00067,-0.00067,0,3.2,1.8,-1.8,0,0.29,0.16,-0.16,0,0.38,0.21,-0.21,0,274.3,2.093,-2.063,14.81,0.229,-0.229,10.641,0.021,-0.021,13.7943,0.000205,-0.000205,13.15695,13.155610000000001,1.4000000000000001,0.12999999999999998,0.59,0.17,272.237,15.039,14.581000000000001,10.662,10.62,13.794505,13.794095
0,CONFIRMED,1,13.15727,0.00022,-0.00021,0,10.83,1.99,-0.75,0,0.9662,0.178,-0.067,0,1.24,0.227,-0.077,0,274.3,2.093,-2.063,14.81,0.229,-0.229,10.641,0.021,-0.021,13.7943,0.000205,-0.000205,13.157490000000001,13.157060000000001,10.08,0.8992,1.467,1.163,272.237,15.039,14.581000000000001,10.662,10.62,13.794505,13.794095
0,CONFIRMED,1,13.156974,0,0,0,5.19,0,0,0,0.46302079,0,0,0,0.54,0,0,0,274.3,2.093,-2.063,14.81,0.229,-0.229,10.641,0.021,-0.021,13.7943,0.000205,-0.000205,13.156974,13.156974,5.19,0.46302079,0.54,0.54,272.237,15.039,14.581000000000001,10.662,10.62,13.794505,13.794095
1,CONFIRMED,1,13.156969,4.7e-05,-5.10E-05,0,9.1,0.3,-0.3,0,0.81184762,0.02676421,-0.02676421,0,1.025,0.03,-0.028,0,274.3,2.093,-2.063,14.81,0.229,-0.229,10.641,0.021,-0.021,13.7943,0.000205,-0.000205,13.157016,13.156918000000001,8.799999999999999,0.78508341,1.055,0.9969999999999999,272.237,15.039,14.581000000000001,10.662,10.62,13.794505,13.794095
0,CONFIRMED,1,3.258824,9e-06,-9.00E-06,0,12.05607716,0.64906406,-0.47137924,0,1.07557116,0.05790562,-0.04205364,0,0.857501,0.03979,-0.024047,0,178.475,1.32,-1.301,12.532,0.103,-0.103,10.062,0.034,-0.034,12.2008,0.000375,-0.000375,3.258833,3.2588150000000002,11.58469792,1.03351752,0.897291,0.8334539999999999,177.174,12.635,12.429,10.096,10.027999999999999,12.201175,12.200425
0,CONFIRMED,1,3.2589263,1.5e-06,-1.50E-06,0,11.209,0.795839,-0.751003,0,1,0.071,-0.067,0,0.748,0.045,-0.042,0,178.475,1.32,-1.301,12.532,0.103,-0.103,10.062,0.034,-0.034,12.2008,0.000375,-0.000375,3.2589278000000004,3.2589248,10.457996999999999,0.933,0.793,0.706,177.174,12.635,12.429,10.096,10.027999999999999,12.201175,12.200425
0,CONFIRMED,1,3.25883406,3.9e-07,-3.90E-07,0,0,0,0,0,0,0,0,0,0.86,0.01,-0.01,0,178.475,1.32,-1.301,12.532,0.103,-0.103,10.062,0.034,-0.034,12.2008,0.000375,-0.000375,3.2588344499999997,3.25883367,0,0,0.87,0.85,177.174,12.635,12.429,10.096,10.027999999999999,12.201175,12.200425
