default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
0,CANDIDATE,0,20.60065600000,0.00398900000,-0.00645700000,0,2.16600000,0.08000000,-0.08100000,0,0.19323791,0.00713713,-0.00722635,0,1.059000,0.018000,-0.017000,0,227.12400000,2.69200000,-2.63200000,11.4670000,0.0230000,-0.0230000,9.9050000,0.0200000,-0.0200000,11.3102000,0.0005430,-0.0005430
1,FALSE POSITIVE,0,0.95035600000,0.00017700000,-0.00017700000,0,6.94000000,1.08000000,-1.08000000,0,0.61900000,0.09600000,-0.09600000,0,0.940000,0.100000,-0.100000,0,1178.14000000,123.44000000,-102.64000000,11.3840000,0.0690000,-0.0690000,10.0150000,0.0230000,-0.0230000,11.3223000,0.0010630,-0.0010630
1,CANDIDATE,0,56.62050000000,0.00110000000,-0.00110000000,0,7.68000000,0.68000000,-0.58000000,0,0.68500000,0.06100000,-0.05200000,0,0.904000,0.073000,-0.046000,0,488.49500000,7.51550000,-7.51550000,14.4820000,0.0800000,-0.0800000,12.1030000,0.0210000,-0.0210000,14.1934000,0.0004760,-0.0004760
1,CANDIDATE,0,1.70230100000,0.00001800000,-0.00001800000,0,19.10000000,4.20000000,-4.20000000,0,1.70000000,0.37000000,-0.37000000,0,1.280000,0.280000,-0.280000,0,447.30000000,13.17100000,-12.45100000,12.8830000,0.1600000,-0.1600000,10.7090000,0.0210000,-0.0210000,12.6394000,0.0005080,-0.0005080
1,CANDIDATE,0,0.34991460000,0.00000240000,-0.00000240000,0,39.40000000,5.80000000,-6.10000000,0,3.52000000,0.52000000,-0.54000000,0,2.430000,0.100000,-0.300000,0,651.91500000,20.63400000,-20.63400000,13.1460000,0.0920000,-0.0920000,10.3200000,0.0210000,-0.0210000,12.7806000,0.0001920,-0.0001920
0,CANDIDATE,0,0.34993500000,0.00004200000,-0.00004200000,0,2.18000000,0.25000000,-0.25000000,0,0.19400000,0.02200000,-0.02200000,0,0.760000,0.040000,-0.040000,0,651.91500000,20.63400000,-20.63400000,13.1460000,0.0920000,-0.0920000,10.3200000,0.0210000,-0.0210000,12.7806000,0.0001920,-0.0001920
1,CANDIDATE,1,4.27681000000,0.00022000000,-0.00023000000,0,2.27000000,0.21000000,-0.47000000,0,0.20300000,0.01900000,-0.04200000,0,0.938000,0.055000,-0.044000,0,214.75300000,1.83800000,-1.80800000,12.3820000,0.0460000,-0.0460000,10.2920000,0.0170000,-0.0170000,12.1562000,0.0005600,-0.0005600
1,CANDIDATE,1,13.16121000000,0.00099000000,-0.00096000000,0,2.62000000,0.24000000,-0.43000000,0,0.23400000,0.02100000,-0.03800000,0,0.938000,0.055000,-0.044000,0,214.75300000,1.83800000,-1.80800000,12.3820000,0.0460000,-0.0460000,10.2920000,0.0170000,-0.0170000,12.1562000,0.0005600,-0.0005600
1,CANDIDATE,1,21.08580000000,0.00120000000,-0.00120000000,0,2.95000000,0.25000000,-0.42000000,0,0.26300000,0.02200000,-0.03700000,0,0.938000,0.055000,-0.044000,0,214.75300000,1.83800000,-1.80800000,12.3820000,0.0460000,-0.0460000,10.2920000,0.0170000,-0.0170000,12.1562000,0.0005600,-0.0005600
1,CANDIDATE,1,30.28940000000,0.00320000000,-0.00320000000,0,2.33000000,0.23000000,-0.42000000,0,0.20800000,0.02100000,-0.03700000,0,0.938000,0.055000,-0.044000,0,214.75300000,1.83800000,-1.80800000,12.3820000,0.0460000,-0.0460000,10.2920000,0.0170000,-0.0170000,12.1562000,0.0005600,-0.0005600
1,CANDIDATE,1,1.82876000000,0.00015000000,-0.00015000000,0,1.46000000,0.20000000,-1.23000000,0,0.13000000,0.02000000,-0.11000000,0,0.938000,0.055000,-0.044000,0,214.75300000,1.83800000,-1.80800000,12.3820000,0.0460000,-0.0460000,10.2920000,0.0170000,-0.0170000,12.1562000,0.0005600,-0.0005600
1,CANDIDATE,0,7.11490000000,0.00060000000,-0.00060000000,0,0.98350000,0.04830000,-0.04990000,0,0.08774214,0.00430904,-0.00445179,0,0.953000,0.058000,-0.055000,0,267.40500000,2.91700000,-2.85600000,12.6010000,0.0570000,-0.0570000,10.6010000,0.0170000,-0.0170000,12.4082000,0.0001890,-0.0001890
1,CANDIDATE,0,3.34787200000,0.00001000000,-0.00001000000,0,28.10000000,5.80000000,-2.40000000,0,2.51000000,0.52000000,-0.21000000,0,2.200000,0.460000,-0.180000,0,674.49500000,24.81900000,-23.14800000,12.7850000,0.0690000,-0.0690000,10.7950000,0.0180000,-0.0180000,12.5430000,0.0003890,-0.0003890
1,CANDIDATE,0,1.31982263000,,,0,,,,,,,,,2.912720,0.121728,-0.220162,0,607.09900000,22.55100000,-21.01800000,11.4700000,0.0250000,-0.0250000,9.7200000,0.0180000,-0.0180000,11.2675000,0.0010820,-0.0010820
1,CANDIDATE,0,3.32257000000,0.00016000000,-0.00016000000,0,2.53000000,0.25000000,-0.39000000,0,0.22600000,0.02200000,-0.03500000,0,1.108000,0.076000,-0.024000,0,271.74000000,,,13.5130000,0.1600000,-0.1600000,11.0070000,0.0200000,-0.0200000,13.1862000,0.0002330,-0.0002330
1,CANDIDATE,0,,,,,44.00000000,13.00000000,-17.00000000,0,3.90000000,1.20000000,-1.50000000,0,1.600000,0.120000,-0.120000,0,1065.45000000,48.00500000,-48.00500000,15.0660000,0.1260000,-0.1260000,12.5660000,0.0230000,-0.0230000,14.7340000,0.0002850,-0.0002850
1,FALSE POSITIVE,0,2.46160000000,,,0,,,,,,,,,2.323650,0.084019,-0.059077,0,139.02400000,1.82200000,-1.77700000,6.8090000,0.0100000,-0.0100000,6.6070000,0.0240000,-0.0240000,6.7984500,0.0005760,-0.0005760
1,CANDIDATE,0,,,,,8.70000000,1.60000000,-1.30000000,0,0.78000000,0.14000000,-0.12000000,0,0.960000,0.180000,-0.140000,0,251.11700000,4.08700000,-3.96000000,11.6100000,0.0190000,-0.0190000,10.2270000,0.0200000,-0.0200000,11.6496000,0.0004940,-0.0004940
1,CANDIDATE,0,28.29213000000,0.00126000000,-0.00100000000,0,3.55000000,0.66000000,-0.56000000,0,0.31700000,0.05900000,-0.05000000,0,0.960000,0.180000,-0.140000,0,251.11700000,4.08700000,-3.96000000,11.6100000,0.0190000,-0.0190000,10.2270000,0.0200000,-0.0200000,11.6496000,0.0004940,-0.0004940
1,FALSE POSITIVE,0,7.05020000000,,,0,,,,,,,,,0.705709,0.050538,-0.063115,0,133.00200000,0.71300000,-0.70400000,12.1720000,0.0570000,-0.0570000,9.7830000,0.0170000,-0.0170000,11.9077000,0.0009780,-0.0009780
1,CANDIDATE,0,14.64307100000,0.00130200000,-0.00143100000,0,66.04981083,43.41467436,-14.82359399,0,5.89000000,3.87000000,-1.32000000,0,13.183733,4.638139,-2.661259,0,2830.27000000,290.10500000,-290.10500000,13.3780000,0.1030000,-0.1030000,11.0230000,0.0180000,-0.0180000,13.1255000,0.0002430,-0.0002430
1,CANDIDATE,0,18.86520000000,0.00250000000,-0.00250000000,0,1.57000000,0.22000000,-0.31000000,0,0.14000000,0.02000000,-0.02800000,0,0.642000,0.075000,-0.030000,0,163.01900000,0.81500000,-0.80800000,13.4250000,0.1030000,-0.1030000,10.5890000,0.0200000,-0.0200000,13.0781000,0.0004500,-0.0004500
1,CANDIDATE,0,7.43487600000,0.00004700000,-0.00005700000,0,32.00000000,17.00000000,-16.00000000,0,2.90000000,1.50000000,-1.40000000,0,1.740000,0.770000,-0.540000,0,,,,13.0810000,0.0800000,-0.0800000,10.5560000,0.0210000,-0.0210000,12.7885000,0.0005060,-0.0005060
0,CANDIDATE,0,2.34945500000,0.00009200000,-0.00009200000,0,15.80000000,4.60000000,-4.60000000,0,1.41000000,0.41000000,-0.41000000,0,1.810000,0.510000,-0.510000,0,550.36300000,18.99000000,-17.78400000,12.0500000,0.0240000,-0.0240000,10.6190000,0.0210000,-0.0210000,11.8234000,0.0004930,-0.0004930
0,CANDIDATE,0,2.34951024000,,,0,,,,,,,,,1.506520,0.062540,-0.079742,0,550.36300000,18.99000000,-17.78400000,12.0500000,0.0240000,-0.0240000,10.6190000,0.0210000,-0.0210000,11.8234000,0.0004930,-0.0004930
0,CANDIDATE,0,2.34951500000,0.00008000000,-0.00007700000,0,53.42672849,6.23488058,-10.96197738,0,4.77000000,0.56000000,-0.98000000,0,5.410002,0.489650,-1.007390,0,550.36300000,18.99000000,-17.78400000,12.0500000,0.0240000,-0.0240000,10.6190000,0.0210000,-0.0210000,11.8234000,0.0004930,-0.0004930
0,CANDIDATE,0,2.34949030000,0.00000070000,-0.00000070000,0,14.65510000,0.73791300,-0.73791300,0,1.30744270,0.06583230,-0.06583230,0,1.510000,0.070000,-0.070000,0,550.36300000,18.99000000,-17.78400000,12.0500000,0.0240000,-0.0240000,10.6190000,0.0210000,-0.0210000,11.8234000,0.0004930,-0.0004930
1,CANDIDATE,0,2.34954500000,0.00008300000,-0.00008500000,0,15.30000000,2.70000000,-2.50000000,0,1.36000000,0.24000000,-0.22000000,0,1.695000,0.228000,-0.097000,0,550.36300000,18.99000000,-17.78400000,12.0500000,0.0240000,-0.0240000,10.6190000,0.0210000,-0.0210000,11.8234000,0.0004930,-0.0004930
1,CANDIDATE,0,0.29907370000,0.00000140000,-0.00000140000,0,7.60000000,2.80000000,-3.50000000,0,0.68000000,0.25000000,-0.31000000,0,0.231000,0.052000,-0.047000,0,99.95800000,1.16200000,-1.13570000,17.8500000,0.2000000,-0.2000000,11.9550000,0.0220000,-0.0220000,15.9385000,0.0007570,-0.0007570
1,CANDIDATE,0,16.43831081000,,,0,,,,,,,,,1.920330,0.203726,-0.171601,0,664.05800000,61.58300000,-52.12800000,12.8220000,0.0620000,-0.0620000,10.9170000,0.0220000,-0.0220000,12.5049000,0.0002360,-0.0002360
1,CANDIDATE,0,5.88165000000,0.00074000000,-0.00075000000,0,2.58000000,0.48000000,-1.12000000,0,0.23000000,0.04300000,-0.09990000,0,1.370000,0.240000,-0.560000,0,460.38600000,,,13.0550000,0.1720000,-0.1720000,11.2050000,0.0190000,-0.0190000,13.1983000,0.0008940,-0.0008940
1,CANDIDATE,0,11.55059000000,0.00121000000,-0.00109000000,0,1.98000000,26.91000000,-0.23000000,0,0.17700000,2.40100000,-0.02100000,0,0.469901,0.014309,-0.014309,0,90.16130000,0.29605000,-0.29605000,14.6500000,0.0270000,-0.0270000,10.6080000,0.0280000,-0.0280000,13.8259000,0.0002690,-0.0002690
1,CANDIDATE,0,0.19785000000,0.00001000000,-0.00001000000,0,0.72000000,0.10000000,-0.08000000,0,0.06400000,0.00900000,-0.00700000,0,0.469901,0.014309,-0.014309,0,90.16130000,0.29605000,-0.29605000,14.6500000,0.0270000,-0.0270000,10.6080000,0.0280000,-0.0280000,13.8259000,0.0002690,-0.0002690
1,CANDIDATE,0,6.42300000000,,,0,,,,,,,,,5.868350,,,0,3433.04000000,342.66500000,-342.66500000,14.6280000,0.1720000,-0.1720000,12.3850000,0.0240000,-0.0240000,14.3177000,0.0002190,-0.0002190
0,CANDIDATE,0,3.13936670000,0.00000430000,-0.00000430000,0,15.90040000,,,0,1.41854112,,,0,1.520000,,,0,910.73400000,29.79600000,-29.79600000,13.9410000,0.1030000,-0.1030000,12.1940000,0.0280000,-0.0280000,13.7991000,0.0002280,-0.0002280
1,CANDIDATE,0,3.13932260000,0.00003250000,-0.00003160000,0,15.43000000,1.56000000,-1.56000000,0,1.37657477,0.13917412,-0.13917412,0,1.500000,0.150000,-0.120000,0,910.73400000,29.79600000,-29.79600000,13.9410000,0.1030000,-0.1030000,12.1940000,0.0280000,-0.0280000,13.7991000,0.0002280,-0.0002280
0,CANDIDATE,0,3.13940400000,0.00007300000,-0.00007200000,0,16.41900000,1.13500000,-1.06700000,0,1.46480759,0.10125809,-0.09519153,0,1.530000,0.105000,-0.098000,0,910.73400000,29.79600000,-29.79600000,13.9410000,0.1030000,-0.1030000,12.1940000,0.0280000,-0.0280000,13.7991000,0.0002280,-0.0002280
1,CANDIDATE,0,1.38524600000,0.00001300000,-0.00001100000,0,5.01000000,0.34000000,-0.71000000,0,0.44700000,0.03000000,-0.06300000,0,1.407000,0.080000,-0.058000,0,571.44700000,16.14400000,-15.29500000,12.4250000,0.0690000,-0.0690000,11.0860000,0.0330000,-0.0330000,12.3257000,0.0001910,-0.0001910
0,CANDIDATE,0,1.38521606684,0.00000582601,-0.00000582601,0,6.52719853,3.31376840,-3.31376840,0,0.58231865,0.29563512,-0.29563512,0,1.451000,0.079392,-0.079392,0,571.44700000,16.14400000,-15.29500000,12.4250000,0.0690000,-0.0690000,11.0860000,0.0330000,-0.0330000,12.3257000,0.0001910,-0.0001910
0,CANDIDATE,0,13.82400780000,0.00012630000,-0.00012630000,0,2.38171000,0.16982300,-0.16982300,0,0.21248230,0.01515062,-0.01515062,0,0.710000,0.040000,-0.040000,0,207.61800000,2.08100000,-2.04100000,12.8760000,0.0460000,-0.0460000,10.7100000,0.0210000,-0.0210000,12.6606000,0.0002240,-0.0002240
1,CANDIDATE,0,13.82531570000,0.00212140000,-0.00202610000,0,,,,,,,,,0.750000,0.020000,-0.020000,0,207.61800000,2.08100000,-2.04100000,12.8760000,0.0460000,-0.0460000,10.7100000,0.0210000,-0.0210000,12.6606000,0.0002240,-0.0002240
1,CANDIDATE,0,22.19434600000,0.00747000000,-0.00621900000,0,3.17400000,0.29600000,-0.26900000,0,0.28316580,0.02640740,-0.02399861,0,1.069000,0.069000,-0.064000,0,640.96100000,12.20300000,-12.20300000,13.8410000,0.0690000,-0.0690000,12.2220000,0.0240000,-0.0240000,13.7611000,0.0002390,-0.0002390
1,CANDIDATE,0,1.72397000000,0.00027000000,-0.00022000000,0,1.33000000,0.20000000,-0.37000000,0,0.11900000,0.02000000,-0.03300000,0,0.885000,0.074000,-0.027000,0,345.76100000,3.50500000,-3.43700000,13.5170000,0.0690000,-0.0690000,11.4920000,0.0210000,-0.0210000,13.3175000,0.0004000,-0.0004000
1,CANDIDATE,0,17.17800000000,,,0,,,,,,,,,1.333510,0.060262,-0.054688,0,147.99700000,1.18300000,-1.16500000,9.9640000,0.0050000,-0.0050000,8.6260000,0.0240000,-0.0240000,9.9098700,0.0001690,-0.0001690
1,CANDIDATE,0,5.40900000000,,,0,,,,,,,,,45.475100,,,0,1239.50000000,99.06000000,-85.76000000,9.9530000,0.0160000,-0.0160000,5.8830000,0.0290000,-0.0290000,9.2533800,0.0005050,-0.0005050
1,CANDIDATE,0,4.99000000000,,,0,,,,,,,,,1.633560,0.099478,-0.069893,0,528.46900000,14.21500000,-13.50200000,12.1970000,0.0400000,-0.0400000,10.6690000,0.0250000,-0.0250000,11.9449000,0.0003010,-0.0003010
0,CANDIDATE,0,4.98986640000,0.00000200000,-0.00000200000,0,9.12800000,0.73021700,-0.73021700,0,0.81434702,0.06514571,-0.06514571,0,1.630000,0.080000,-0.080000,0,528.46900000,14.21500000,-13.50200000,12.1970000,0.0400000,-0.0400000,10.6690000,0.0250000,-0.0250000,11.9449000,0.0003010,-0.0003010
1,CANDIDATE,0,0.22181000000,0.00002000000,-0.00002000000,0,1.13000000,0.16000000,-0.13000000,0,0.10100000,0.01400000,-0.01200000,0,0.585409,0.017642,-0.017642,0,200.75400000,1.31600000,-1.31600000,15.1320000,0.1720000,-0.1720000,11.6570000,0.0240000,-0.0240000,14.5583000,0.0002740,-0.0002740
1,CANDIDATE,0,44.13000000000,,,0,,,,,,,,,10.702400,,,0,2843.74000000,302.04500000,-302.04500000,13.0620000,0.1490000,-0.1490000,10.7210000,0.0170000,-0.0170000,12.8338000,0.0001910,-0.0001910
0,CANDIDATE,0,14.44876700000,0.00010100000,-0.00010000000,0,44.20000000,17.50000000,-8.60000000,0,3.94000000,1.56000000,-0.77000000,0,1.360000,,,0,598.18900000,15.93300000,-15.14100000,12.3250000,0.0800000,-0.0800000,10.9770000,0.0210000,-0.0210000,12.2951000,0.0002340,-0.0002340
0,CANDIDATE,0,14.44900000000,,,0,,,,,,,,,1.689310,0.101877,-0.074827,0,598.18900000,15.93300000,-15.14100000,12.3250000,0.0800000,-0.0800000,10.9770000,0.0210000,-0.0210000,12.2951000,0.0002340,-0.0002340
0,CANDIDATE,0,14.45182480000,,,0,,,,,,,,,1.689310,0.101877,-0.074827,0,598.18900000,15.93300000,-15.14100000,12.3250000,0.0800000,-0.0800000,10.9770000,0.0210000,-0.0210000,12.2951000,0.0002340,-0.0002340
1,CANDIDATE,0,14.44898700000,0.00002600000,-0.00002600000,0,86.00000000,20.00000000,-25.00000000,0,7.70000000,2.00000000,-2.20000000,0,1.739000,0.030000,-0.023000,0,598.18900000,15.93300000,-15.14100000,12.3250000,0.0800000,-0.0800000,10.9770000,0.0210000,-0.0210000,12.2951000,0.0002340,-0.0002340
1,CANDIDATE,0,0.46395400000,0.00001100000,-0.00001100000,0,0.53000000,0.11000000,-0.46000000,0,0.04700000,0.00980000,-0.04100000,0,0.272000,0.037000,-0.028000,0,68.88070000,0.17140000,-0.17050000,13.8990000,0.0240000,-0.0240000,9.8850000,0.0200000,-0.0200000,13.0756000,0.0003740,-0.0003740
0,CANDIDATE,0,0.46395000000,0.00011800000,-0.00011800000,0,0.85000000,0.18000000,-0.18000000,0,0.07600000,0.01600000,-0.01600000,0,0.420000,0.060000,-0.060000,0,68.88070000,0.17140000,-0.17050000,13.8990000,0.0240000,-0.0240000,9.8850000,0.0200000,-0.0200000,13.0756000,0.0003740,-0.0003740
0,CANDIDATE,0,0.46395000000,0.00002000000,-0.00002000000,0,0.84000000,0.06000000,-0.06000000,0,0.07500000,0.00500000,-0.00500000,0,0.491813,0.014598,-0.014598,0,68.88070000,0.17140000,-0.17050000,13.8990000,0.0240000,-0.0240000,9.8850000,0.0200000,-0.0200000,13.0756000,0.0003740,-0.0003740
1,CANDIDATE,0,5.26400000000,,,0,,,,,,,,,1.577400,0.089036,-0.062924,0,516.83300000,12.95300000,-12.34600000,12.1020000,0.0800000,-0.0800000,10.8800000,0.0260000,-0.0260000,12.0228000,0.0001810,-0.0001810
1,CANDIDATE,0,1.52908400000,0.00001300000,-0.00001300000,0,48.00000000,13.00000000,-16.00000000,0,4.30000000,1.20000000,-1.40000000,0,1.654000,0.011000,-0.012000,0,1158.05000000,48.27500000,-48.27500000,14.7880000,0.1490000,-0.1490000,12.6980000,0.0240000,-0.0240000,14.3588000,0.0015290,-0.0015290
0,CANDIDATE,0,2.08400000000,,,0,,,,,,,,,,,,,,,,,,,14.6250000,0.1660000,-0.1660000,,,
1,CANDIDATE,0,4.16673800000,0.00030100000,-0.00030300000,0,94.80000000,89.00000000,-71.80000000,0,8.46000000,7.94000000,-6.41000000,0,2.000000,,,0,,,,,,,14.6250000,0.1660000,-0.1660000,,,
1,CANDIDATE,0,1.56699000000,0.00011000000,-0.00011000000,0,1.34000000,0.16000000,-0.44000000,0,0.12000000,0.01400000,-0.03900000,0,0.603000,0.039000,-0.028000,0,228.66200000,2.18000000,-2.18000000,14.3030000,0.1370000,-0.1370000,11.5060000,0.0240000,-0.0240000,14.0195000,0.0002590,-0.0002590
0,CANDIDATE,0,1.56700000000,,,0,,,,,,,,,0.615898,,,0,228.66200000,2.18000000,-2.18000000,14.3030000,0.1370000,-0.1370000,11.5060000,0.0240000,-0.0240000,14.0195000,0.0002590,-0.0002590
0,CANDIDATE,0,1.56706496000,,,0,,,,,,,,,0.615898,,,0,228.66200000,2.18000000,-2.18000000,14.3030000,0.1370000,-0.1370000,11.5060000,0.0240000,-0.0240000,14.0195000,0.0002590,-0.0002590
1,CANDIDATE,0,7.75759500000,0.00082200000,-0.00082200000,0,1.95000000,,,0,0.17400000,,,0,0.713000,,,0,2172.67000000,248.30500000,-248.30500000,13.0440000,0.0690000,-0.0690000,10.4900000,0.0180000,-0.0180000,12.8185000,0.0001780,-0.0001780
0,CANDIDATE,0,4.87190200000,0.00013700000,-0.00013100000,0,15.38300000,1.08200000,-0.99100000,0,1.37238170,0.09652974,-0.08841125,0,1.817000,0.127000,-0.116000,0,1425.02000000,59.23500000,-59.23500000,13.9410000,0.0800000,-0.0800000,12.6390000,0.0310000,-0.0310000,13.7229000,0.0001980,-0.0001980
1,CANDIDATE,0,4.87189550000,0.00011460000,-0.00011400000,0,14.64000000,2.33000000,-2.39000000,0,1.30609557,0.20786903,-0.21322189,0,1.820000,0.290000,-0.220000,0,1425.02000000,59.23500000,-59.23500000,13.9410000,0.0800000,-0.0800000,12.6390000,0.0310000,-0.0310000,13.7229000,0.0001980,-0.0001980
0,CANDIDATE,0,4.87403850000,0.00004530000,-0.00004530000,0,14.31940000,,,0,1.27749350,,,0,1.800000,,,0,1425.02000000,59.23500000,-59.23500000,13.9410000,0.0800000,-0.0800000,12.6390000,0.0310000,-0.0310000,13.7229000,0.0001980,-0.0001980
1,CANDIDATE,0,8.51418400000,0.00192100000,-0.00201100000,0,38.29800000,3.90700000,-3.56000000,0,3.41672459,0.34855979,-0.31760247,0,8.384000,0.811000,-0.736000,0,1396.27000000,93.31000000,-82.59000000,11.5930000,0.0560000,-0.0560000,9.6350000,0.0240000,-0.0240000,11.7285000,0.0013430,-0.0013430
1,FALSE POSITIVE,0,0.96786500000,,,0,,,,,,,,,0.971980,,,0,1263.42000000,116.77000000,-99.08000000,15.7870000,0.2750000,-0.2750000,13.9300000,0.0670000,-0.0670000,15.7949000,0.0022180,-0.0022180
1,CANDIDATE,0,16.16883300000,,,0,,,,,,,,,5.653000,0.284000,-0.284000,0,2010.24000000,91.18500000,-91.18500000,13.5250000,0.1370000,-0.1370000,11.3400000,0.0240000,-0.0240000,13.3696000,0.0002300,-0.0002300
1,FALSE POSITIVE,0,25.23658000000,,,0,,,,,,,,,0.701898,0.021100,-0.021100,0,223.67000000,2.08800000,-2.05100000,15.0820000,0.1140000,-0.1140000,11.2770000,0.0210000,-0.0210000,14.4291000,0.0003210,-0.0003210
0,CANDIDATE,0,36.08616070000,0.00009130000,-0.00009260000,0,,,,,,,,,0.670000,0.040000,-0.040000,0,307.60300000,3.18300000,-3.11800000,14.5940000,0.1720000,-0.1720000,12.2020000,0.0200000,-0.0200000,14.4015000,0.0002240,-0.0002240
1,CANDIDATE,0,36.10900000000,0.03200000000,-0.05000000000,0,8.00000000,2.70000000,-3.60000000,0,0.70000000,0.24000000,-0.32000000,0,0.504000,0.050000,-0.018000,0,307.60300000,3.18300000,-3.11800000,14.5940000,0.1720000,-0.1720000,12.2020000,0.0200000,-0.0200000,14.4015000,0.0002240,-0.0002240
1,FALSE POSITIVE,0,10.33786400000,,,0,,,,,,,,,1.967350,,,0,468.47200000,,,12.7020000,0.3320000,-0.3320000,11.2950000,0.0180000,-0.0180000,12.5998000,0.0003490,-0.0003490
1,CANDIDATE,0,9.96768900000,0.00776600000,-0.00323000000,0,2.00500000,0.06800000,-0.07500000,0,0.17887443,0.00606656,-0.00669106,0,1.031000,0.018000,-0.017000,0,233.60600000,2.40200000,-2.35500000,11.8020000,0.0280000,-0.0280000,10.0390000,0.0210000,-0.0210000,11.4706000,0.0012540,-0.0012540
1,FALSE POSITIVE,0,13.91930100000,,,0,,,,,,,,,1.263300,0.071458,-0.073854,0,296.21800000,4.93300000,-4.77700000,12.1690000,0.0690000,-0.0690000,10.1570000,0.0200000,-0.0200000,11.9842000,0.0002170,-0.0002170
1,FALSE POSITIVE,0,0.95486300000,,,0,,,,,,,,,0.926751,0.050689,-0.039220,0,344.66700000,5.01100000,-4.87200000,12.9870000,0.0570000,-0.0570000,11.0730000,0.0230000,-0.0230000,12.7850000,0.0009300,-0.0009300
1,CANDIDATE,0,3.25182000000,0.00006800000,-0.00006600000,0,33.20000000,22.80000000,-18.50000000,0,2.96000000,2.03000000,-1.65000000,0,0.630000,,,0,956.30400000,126.09600000,-100.56800000,18.1300000,0.2000000,-0.2000000,14.6410000,0.0790000,-0.0790000,17.3562000,0.0012150,-0.0012150
1,CANDIDATE,0,5.03213400000,0.00004200000,-0.00004200000,0,25.83000000,3.94000000,-0.37000000,0,2.30400000,0.35200000,-0.03300000,0,2.516000,0.384000,-0.033000,0,485.94900000,8.81200000,-8.81200000,12.1450000,0.0420000,-0.0420000,9.7550000,0.0180000,-0.0180000,11.5115000,0.0016290,-0.0016290
0,CANDIDATE,0,5.03207000000,0.00010200000,-0.00009700000,0,36.70955114,5.41183492,-3.93669759,0,3.28000000,0.48000000,-0.35000000,0,3.685008,0.542531,-0.394357,0,485.94900000,8.81200000,-8.81200000,12.1450000,0.0420000,-0.0420000,9.7550000,0.0180000,-0.0180000,11.5115000,0.0016290,-0.0016290
1,CANDIDATE,0,6.45795000000,0.00042000000,-0.00040000000,0,2.78000000,0.27000000,-0.67000000,0,0.24800000,0.02400000,-0.06000000,0,0.938900,0.012700,-0.006000,0,586.56200000,14.08900000,-13.45500000,14.2250000,0.1720000,-0.1720000,12.3350000,0.0270000,-0.0270000,14.0464000,0.0002360,-0.0002360
1,FALSE POSITIVE,0,0.55463300000,,,0,,,,,,,,,0.951566,,,0,880.73200000,44.33500000,-40.35700000,15.9380000,0.2520000,-0.2520000,13.3750000,0.0310000,-0.0310000,15.6851000,0.0013300,-0.0013300
1,CANDIDATE,0,5.17624300000,0.00004000000,-0.00004100000,0,19.44301811,24.92960053,-7.69972543,0,1.73000000,2.22000000,-0.69000000,0,1.118972,0.106996,-0.066423,0,121.88200000,0.72200000,-0.71300000,9.3940000,0.0040000,-0.0040000,7.9490000,0.0260000,-0.0260000,9.1785600,0.0004180,-0.0004180
0,CANDIDATE,0,5.17600000000,,,0,,,,,,,,,1.356410,0.052605,-0.069686,0,121.88200000,0.72200000,-0.71300000,9.3940000,0.0040000,-0.0040000,7.9490000,0.0260000,-0.0260000,9.1785600,0.0004180,-0.0004180
1,FALSE POSITIVE,0,2.15317800000,,,0,,,,,,,,,0.997379,,,0,1039.39000000,48.40000000,-44.36800000,15.2260000,0.1150000,-0.1150000,13.5000000,0.0600000,-0.0600000,15.0642000,0.0017570,-0.0017570
